time,filename,opd_retrieved,tip_retrieved,tilt_retrieved,y_center_retrieved,x_center_retrieved
1577960195.805378,psf_trial5_00000300.fits,0.095494,5.644880,1.420634,49.000000,50.000000
1577960196.476316,psf_trial5_00000304.fits,0.095494,5.644880,1.420634,49.000000,50.000000
1577960197.147078,psf_trial5_00000309.fits,0.000971,5.191967,0.007415,49.000000,50.000000
1577960197.819138,psf_trial5_00000314.fits,-0.094151,8.435351,-1.632991,49.000000,50.000000
1577960198.494468,psf_trial5_00000318.fits,-0.096423,-8.556810,-1.623762,50.000000,50.000000
1577960199.161073,psf_trial5_00000323.fits,-0.186128,-8.063317,0.695803,50.000000,50.000000
1577960199.845288,psf_trial5_00000328.fits,-0.271067,-7.708551,3.879687,50.000000,50.000000
1577960200.520333,psf_trial5_00000333.fits,-0.271067,-7.708551,3.879687,50.000000,50.000000
1577960201.217905,psf_trial5_00000337.fits,-0.271067,-7.708551,3.879687,50.000000,50.000000
1577960201.885379,psf_trial5_00000342.fits,-0.186128,-8.063317,0.695803,50.000000,50.000000
1577960202.558190,psf_trial5_00000347.fits,-0.185971,-5.089114,0.660271,50.000000,50.000000
1577960203.250350,psf_trial5_00000351.fits,-0.185971,-5.089114,0.660271,50.000000,50.000000
1577960203.929767,psf_trial5_00000356.fits,-0.095389,-5.653728,-1.418059,50.000000,50.000000
1577960204.610362,psf_trial5_00000361.fits,-0.095389,-5.653728,-1.418059,50.000000,50.000000
1577960205.291752,psf_trial5_00000366.fits,-0.095389,-5.653728,-1.418059,50.000000,50.000000
1577960205.971832,psf_trial5_00000370.fits,-0.095313,-2.854336,-1.425518,50.000000,50.000000
1577960206.652693,psf_trial5_00000375.fits,-0.095313,-2.854336,-1.425518,50.000000,50.000000
1577960207.334861,psf_trial5_00000380.fits,-0.095313,-2.854336,-1.425518,50.000000,50.000000
1577960208.019202,psf_trial5_00000385.fits,-0.095313,-2.854336,-1.425518,50.000000,50.000000
1577960208.695317,psf_trial5_00000389.fits,-0.184548,-2.548030,1.161369,50.000000,50.000000
1577960209.384979,psf_trial5_00000394.fits,-0.184528,-0.073536,1.182243,50.000000,50.000000
1577960210.070429,psf_trial5_00000399.fits,-0.184528,-0.073536,1.182243,50.000000,50.000000
1577960210.746394,psf_trial5_00000404.fits,-0.184528,-0.073536,1.182243,50.000000,50.000000
1577960211.415384,psf_trial5_00000408.fits,-0.184528,-0.073536,1.182243,50.000000,50.000000
1577960212.098540,psf_trial5_00000413.fits,-0.184346,2.404440,1.163967,50.000000,50.000000
1577960212.774983,psf_trial5_00000418.fits,-0.268835,2.783736,3.609517,50.000000,50.000000
1577960213.470844,psf_trial5_00000422.fits,-0.273763,-0.041786,3.565145,50.000000,50.000000
1577960214.143796,psf_trial5_00000427.fits,-0.184346,2.404440,1.163967,50.000000,50.000000
1577960214.824161,psf_trial5_00000432.fits,-0.184528,-0.073536,1.182243,50.000000,50.000000
1577960215.514375,psf_trial5_00000437.fits,-0.273763,-0.041786,3.565145,50.000000,50.000000
1577960216.187470,psf_trial5_00000441.fits,-0.273763,-0.041786,3.565145,50.000000,50.000000
1577960216.869676,psf_trial5_00000446.fits,-0.273763,-0.041786,3.565145,50.000000,50.000000
1577960217.562303,psf_trial5_00000451.fits,-0.273763,-0.041786,3.565145,50.000000,50.000000
1577960218.238474,psf_trial5_00000456.fits,-0.184528,-0.073536,1.182243,50.000000,50.000000
1577960218.937212,psf_trial5_00000460.fits,-0.184528,-0.073536,1.182243,50.000000,50.000000
1577960219.638696,psf_trial5_00000465.fits,-0.273763,-0.041786,3.565145,50.000000,50.000000
1577960220.312780,psf_trial5_00000470.fits,-0.269759,-2.878365,3.612710,50.000000,50.000000
1577960221.000676,psf_trial5_00000475.fits,-0.368488,-0.004314,10.702294,50.000000,50.000000
1577960221.682469,psf_trial5_00000479.fits,0.273817,0.033276,-3.563149,50.000000,51.000000
1577960222.362720,psf_trial5_00000484.fits,0.273817,0.033276,-3.563149,50.000000,51.000000
1577960223.030592,psf_trial5_00000489.fits,0.269862,2.869828,-3.610676,50.000000,51.000000
1577960223.709089,psf_trial5_00000493.fits,0.269862,2.869828,-3.610676,50.000000,51.000000
1577960224.381537,psf_trial5_00000498.fits,-0.268835,2.783736,3.609517,50.000000,50.000000
1577960225.068452,psf_trial5_00000503.fits,-0.093309,-0.067167,-1.379794,50.000000,50.000000
1577960225.754625,psf_trial5_00000508.fits,-0.093309,-0.067167,-1.379794,50.000000,50.000000
1577960226.449004,psf_trial5_00000512.fits,-0.093309,-0.067167,-1.379794,50.000000,50.000000
1577960227.136038,psf_trial5_00000517.fits,0.093102,0.057974,1.382507,50.000000,50.000000
1577960227.818187,psf_trial5_00000522.fits,0.093102,0.057974,1.382507,50.000000,50.000000
1577960228.505157,psf_trial5_00000527.fits,0.094546,-2.731860,1.439698,50.000000,50.000000
1577960229.195497,psf_trial5_00000531.fits,-0.000391,-2.719391,0.005090,50.000000,50.000000
1577960229.871570,psf_trial5_00000536.fits,-0.000391,-2.719391,0.005090,50.000000,50.000000
1577960230.552707,psf_trial5_00000541.fits,-0.000391,-2.719391,0.005090,50.000000,50.000000
1577960231.240759,psf_trial5_00000546.fits,-0.000391,-2.719391,0.005090,50.000000,50.000000
1577960231.916753,psf_trial5_00000550.fits,-0.000391,-2.719391,0.005090,50.000000,50.000000
1577960232.600687,psf_trial5_00000555.fits,-0.000391,-2.719391,0.005090,50.000000,50.000000
1577960233.286449,psf_trial5_00000560.fits,0.094546,-2.731860,1.439698,50.000000,50.000000
1577960233.960767,psf_trial5_00000565.fits,0.184292,-2.413545,-1.161715,50.000000,50.000000
1577960234.658016,psf_trial5_00000569.fits,0.184292,-2.413545,-1.161715,50.000000,50.000000
1577960235.340273,psf_trial5_00000574.fits,0.268776,-2.792229,-3.607620,50.000000,50.000000
1577960236.013638,psf_trial5_00000579.fits,0.273817,0.033276,-3.563149,50.000000,50.000000
1577960236.687047,psf_trial5_00000584.fits,0.184756,2.538919,-1.159026,50.000000,50.000000
1577960237.371539,psf_trial5_00000588.fits,0.273817,0.033276,-3.563149,50.000000,50.000000
1577960238.047161,psf_trial5_00000593.fits,0.273817,0.033276,-3.563149,50.000000,50.000000
1577960238.751872,psf_trial5_00000598.fits,0.184292,-2.413545,-1.161715,50.000000,50.000000
1577960239.443483,psf_trial5_00000603.fits,0.184751,-4.940654,-0.650086,50.000000,50.000000
1577960240.138125,psf_trial5_00000608.fits,0.184292,-2.413545,-1.161715,50.000000,50.000000
1577960240.826581,psf_trial5_00000612.fits,0.268776,-2.792229,-3.607620,50.000000,50.000000
1577960241.509887,psf_trial5_00000617.fits,0.094546,-2.731860,1.439698,50.000000,50.000000
1577960242.197430,psf_trial5_00000622.fits,0.184751,-4.940654,-0.650086,50.000000,50.000000
1577960242.878578,psf_trial5_00000627.fits,0.184751,-4.940654,-0.650086,50.000000,50.000000
1577960243.553296,psf_trial5_00000631.fits,0.184751,-4.940654,-0.650086,50.000000,50.000000
1577960244.245570,psf_trial5_00000636.fits,0.184751,-4.940654,-0.650086,50.000000,50.000000
1577960244.927416,psf_trial5_00000641.fits,0.269696,-5.097986,-3.621335,50.000000,50.000000
1577960245.611542,psf_trial5_00000646.fits,-0.369013,-6.167713,10.708177,50.000000,49.000000
1577960246.305528,psf_trial5_00000650.fits,-0.269759,-2.878365,3.612710,50.000000,49.000000
1577960246.990491,psf_trial5_00000655.fits,-0.369013,-6.167713,10.708177,50.000000,49.000000
1577960247.672752,psf_trial5_00000660.fits,-0.095313,-2.854336,-1.425518,50.000000,49.000000
1577960248.358935,psf_trial5_00000665.fits,-0.095313,-2.854336,-1.425518,50.000000,49.000000
1577960249.052281,psf_trial5_00000669.fits,-0.000391,-2.719391,0.005090,50.000000,49.000000
1577960249.755512,psf_trial5_00000674.fits,-0.000736,-5.200921,-0.003997,50.000000,49.000000
1577960250.456888,psf_trial5_00000679.fits,-0.000391,-2.719391,0.005090,50.000000,49.000000
1577960251.135274,psf_trial5_00000684.fits,-0.095389,-5.653728,-1.418059,50.000000,49.000000
1577960251.815374,psf_trial5_00000689.fits,-0.000391,-2.719391,0.005090,50.000000,49.000000
1577960252.502944,psf_trial5_00000694.fits,-0.000391,-2.719391,0.005090,50.000000,49.000000
1577960253.192160,psf_trial5_00000698.fits,0.000014,-0.004699,0.001703,50.000000,49.000000
1577960253.874149,psf_trial5_00000703.fits,0.000014,-0.004699,0.001703,50.000000,49.000000
1577960254.554741,psf_trial5_00000708.fits,0.000971,5.191967,0.007415,50.000000,49.000000
1577960255.238152,psf_trial5_00000713.fits,0.000971,5.191967,0.007415,50.000000,49.000000
1577960255.925749,psf_trial5_00000717.fits,0.000971,5.191967,0.007415,50.000000,49.000000
1577960256.611846,psf_trial5_00000722.fits,-0.094151,8.435351,-1.632991,50.000000,49.000000
1577960257.325345,psf_trial5_00000727.fits,-0.094151,8.435351,-1.632991,50.000000,49.000000
1577960258.010273,psf_trial5_00000732.fits,0.001624,8.115253,-0.001953,50.000000,49.000000
1577960258.690197,psf_trial5_00000737.fits,0.001624,8.115253,-0.001953,50.000000,49.000000
1577960259.378165,psf_trial5_00000741.fits,0.002169,10.691360,0.001733,50.000000,49.000000
1577960260.058011,psf_trial5_00000746.fits,0.094462,10.749560,1.463679,50.000000,49.000000
1577960260.751569,psf_trial5_00000751.fits,0.094462,10.749560,1.463679,50.000000,49.000000
1577960261.442238,psf_trial5_00000756.fits,0.183925,-7.927039,-0.689471,51.000000,49.000000
1577960262.128081,psf_trial5_00000760.fits,0.094091,-8.443796,1.635706,51.000000,49.000000
1577960262.812935,psf_trial5_00000765.fits,0.182208,10.765685,-0.730896,50.000000,49.000000
1577960263.501193,psf_trial5_00000770.fits,0.185908,8.054950,-0.693625,50.000000,49.000000
1577960264.184857,psf_trial5_00000775.fits,0.185908,8.054950,-0.693625,50.000000,49.000000
1577960264.861573,psf_trial5_00000779.fits,0.186081,5.080293,-0.658047,50.000000,49.000000
1577960265.547125,psf_trial5_00000784.fits,0.186081,5.080293,-0.658047,50.000000,49.000000
1577960266.232930,psf_trial5_00000789.fits,0.186081,5.080293,-0.658047,50.000000,49.000000
1577960266.909058,psf_trial5_00000794.fits,0.186081,5.080293,-0.658047,50.000000,49.000000
1577960267.590419,psf_trial5_00000798.fits,0.186081,5.080293,-0.658047,50.000000,49.000000
1577960268.276510,psf_trial5_00000803.fits,0.095124,2.845126,1.428260,50.000000,49.000000
1577960268.957705,psf_trial5_00000808.fits,0.095495,5.644878,1.420630,50.000000,49.000000
1577960269.643859,psf_trial5_00000813.fits,0.186081,5.080293,-0.658047,50.000000,49.000000
1577960270.330521,psf_trial5_00000817.fits,0.186081,5.080293,-0.658047,50.000000,49.000000
1577960271.012887,psf_trial5_00000822.fits,0.271777,5.175281,-3.619283,50.000000,49.000000
1577960271.692891,psf_trial5_00000827.fits,0.273817,0.033276,-3.563149,50.000000,49.000000
1577960272.388131,psf_trial5_00000832.fits,0.184599,0.064419,-1.179917,50.000000,49.000000
1577960273.075916,psf_trial5_00000837.fits,0.093102,0.057974,1.382504,50.000000,49.000000
1577960273.777377,psf_trial5_00000841.fits,0.095124,2.845126,1.428260,50.000000,49.000000
1577960274.462487,psf_trial5_00000846.fits,0.095124,2.845126,1.428260,50.000000,49.000000
1577960275.146315,psf_trial5_00000851.fits,0.095124,2.845126,1.428260,50.000000,49.000000
1577960275.828820,psf_trial5_00000856.fits,0.270896,7.700618,-3.877592,50.000000,49.000000
1577960276.544818,psf_trial5_00000860.fits,0.270896,7.700618,-3.877592,50.000000,49.000000
1577960277.257029,psf_trial5_00000865.fits,0.268172,-7.612897,-3.877276,51.000000,49.000000
1577960277.943793,psf_trial5_00000870.fits,0.268172,-7.612897,-3.877276,51.000000,49.000000
1577960278.630820,psf_trial5_00000875.fits,0.268172,-7.612897,-3.877276,51.000000,49.000000
1577960279.326445,psf_trial5_00000880.fits,0.271777,5.175281,-3.619283,50.000000,49.000000
1577960280.009963,psf_trial5_00000885.fits,0.271777,5.175281,-3.619283,50.000000,49.000000
1577960280.695434,psf_trial5_00000889.fits,0.271777,5.175281,-3.619283,50.000000,49.000000
1577960281.380265,psf_trial5_00000894.fits,0.270896,7.700618,-3.877592,50.000000,49.000000
1577960282.068146,psf_trial5_00000899.fits,0.273953,10.737205,-3.986625,50.000000,49.000000
1577960282.766099,psf_trial5_00000904.fits,-0.366778,10.691989,10.702313,50.000000,48.000000
1577960283.466863,psf_trial5_00000909.fits,0.268172,-7.612897,-3.877276,51.000000,49.000000
1577960284.144411,psf_trial5_00000914.fits,0.268172,-7.612897,-3.877276,51.000000,49.000000
1577960284.840683,psf_trial5_00000918.fits,0.182208,10.765685,-0.730896,50.000000,49.000000
1577960285.541651,psf_trial5_00000923.fits,0.096260,8.548391,1.626313,50.000000,49.000000
1577960286.238180,psf_trial5_00000928.fits,0.096260,8.548391,1.626313,50.000000,49.000000
1577960286.929145,psf_trial5_00000933.fits,0.185908,8.054950,-0.693625,50.000000,49.000000
1577960287.628895,psf_trial5_00000938.fits,0.185908,8.054950,-0.693625,50.000000,49.000000
1577960288.313977,psf_trial5_00000943.fits,0.182208,10.765685,-0.730896,50.000000,49.000000
1577960289.011959,psf_trial5_00000947.fits,0.183925,-7.927039,-0.689471,51.000000,49.000000
1577960289.700989,psf_trial5_00000952.fits,-0.001372,-8.123853,0.005417,51.000000,49.000000
1577960290.392653,psf_trial5_00000957.fits,0.002169,10.691360,0.001733,50.000000,49.000000
1577960291.091765,psf_trial5_00000962.fits,0.002169,10.691360,0.001733,50.000000,49.000000
1577960291.779241,psf_trial5_00000967.fits,0.002169,10.691360,0.001733,50.000000,49.000000
1577960292.477421,psf_trial5_00000972.fits,0.002169,10.691360,0.001733,50.000000,49.000000
1577960293.170754,psf_trial5_00000976.fits,-0.096423,-8.556810,-1.623762,51.000000,49.000000
1577960293.869659,psf_trial5_00000981.fits,0.094091,-8.443796,1.635706,51.000000,49.000000
1577960294.563310,psf_trial5_00000986.fits,-0.000736,-5.200921,-0.003997,51.000000,49.000000
1577960295.269855,psf_trial5_00000991.fits,-0.000736,-5.200921,-0.003997,51.000000,49.000000
1577960295.962108,psf_trial5_00000996.fits,-0.001372,-8.123853,0.005417,51.000000,49.000000
1577960296.649722,psf_trial5_00001001.fits,0.094091,-8.443796,1.635706,51.000000,49.000000
1577960297.340417,psf_trial5_00001005.fits,-0.001372,-8.123853,0.005417,51.000000,49.000000
1577960298.024558,psf_trial5_00001010.fits,-0.096423,-8.556810,-1.623762,51.000000,49.000000
1577960298.715493,psf_trial5_00001015.fits,-0.096423,-8.556810,-1.623762,51.000000,49.000000
1577960299.407814,psf_trial5_00001019.fits,-0.186128,-8.063317,0.695803,51.000000,49.000000
1577960300.116248,psf_trial5_00001024.fits,-0.186128,-8.063317,0.695803,51.000000,49.000000
1577960300.810599,psf_trial5_00001029.fits,-0.271067,-7.708551,3.879687,51.000000,49.000000
1577960301.508127,psf_trial5_00001034.fits,-0.186128,-8.063317,0.695803,51.000000,49.000000
1577960302.207369,psf_trial5_00001039.fits,-0.186128,-8.063317,0.695803,51.000000,49.000000
1577960302.911565,psf_trial5_00001044.fits,-0.179167,10.618063,0.732983,50.000000,49.000000
1577960303.616145,psf_trial5_00001049.fits,-0.179167,10.618063,0.732983,50.000000,49.000000
1577960304.310175,psf_trial5_00001054.fits,-0.186128,-8.063317,0.695803,51.000000,49.000000
1577960304.998210,psf_trial5_00001058.fits,-0.096423,-8.556810,-1.623762,51.000000,49.000000
1577960305.689286,psf_trial5_00001063.fits,-0.096423,-8.556810,-1.623762,51.000000,49.000000
1577960306.380202,psf_trial5_00001068.fits,0.002169,10.691360,0.001733,50.000000,49.000000
1577960307.068838,psf_trial5_00001073.fits,0.002169,10.691360,0.001733,50.000000,49.000000
1577960307.762849,psf_trial5_00001078.fits,0.094462,10.749560,1.463679,50.000000,49.000000
1577960308.463179,psf_trial5_00001082.fits,0.182208,10.765685,-0.730896,50.000000,49.000000
1577960309.161894,psf_trial5_00001087.fits,0.273953,10.737205,-3.986625,50.000000,49.000000
1577960309.858791,psf_trial5_00001092.fits,0.182208,10.765685,-0.730896,50.000000,49.000000
1577960310.543825,psf_trial5_00001097.fits,0.185908,8.054950,-0.693625,50.000000,49.000000
1577960311.218506,psf_trial5_00001102.fits,0.270896,7.700618,-3.877592,50.000000,49.000000
1577960311.910752,psf_trial5_00001106.fits,0.270896,7.700618,-3.877592,50.000000,49.000000
1577960312.598289,psf_trial5_00001111.fits,-0.366567,6.159052,10.696630,50.000000,48.000000
1577960313.295868,psf_trial5_00001116.fits,0.271777,5.175281,-3.619283,50.000000,49.000000
1577960313.982483,psf_trial5_00001121.fits,0.271777,5.175281,-3.619283,50.000000,49.000000
1577960314.668599,psf_trial5_00001126.fits,0.271777,5.175281,-3.619283,50.000000,49.000000
1577960315.357566,psf_trial5_00001130.fits,0.270896,7.700618,-3.877592,50.000000,49.000000
1577960316.055490,psf_trial5_00001135.fits,0.270896,7.700618,-3.877592,50.000000,49.000000
1577960316.755548,psf_trial5_00001140.fits,0.270896,7.700618,-3.877592,50.000000,49.000000
1577960317.449396,psf_trial5_00001145.fits,0.185908,8.054950,-0.693625,50.000000,49.000000
1577960318.142294,psf_trial5_00001150.fits,0.186081,5.080293,-0.658047,50.000000,49.000000
1577960318.833328,psf_trial5_00001155.fits,0.184755,2.538919,-1.159014,50.000000,49.000000
1577960319.550708,psf_trial5_00001160.fits,0.000570,2.710059,-0.001732,50.000000,49.000000
1577960320.249779,psf_trial5_00001164.fits,0.000570,2.710059,-0.001732,50.000000,49.000000
1577960320.948264,psf_trial5_00001169.fits,0.000570,2.710059,-0.001732,50.000000,49.000000
1577960321.643693,psf_trial5_00001174.fits,0.000570,2.710059,-0.001732,50.000000,49.000000
1577960322.348245,psf_trial5_00001179.fits,0.000570,2.710059,-0.001732,50.000000,49.000000
1577960323.047588,psf_trial5_00001184.fits,0.000570,2.710059,-0.001732,50.000000,49.000000
1577960323.741292,psf_trial5_00001189.fits,0.000570,2.710059,-0.001732,50.000000,49.000000
1577960324.444665,psf_trial5_00001193.fits,0.000014,-0.004699,0.001703,50.000000,49.000000
1577960325.138284,psf_trial5_00001198.fits,0.000014,-0.004699,0.001703,50.000000,49.000000
1577960325.839846,psf_trial5_00001203.fits,0.000014,-0.004699,0.001703,50.000000,49.000000
1577960326.541402,psf_trial5_00001208.fits,0.000014,-0.004699,0.001703,50.000000,49.000000
1577960327.234045,psf_trial5_00001213.fits,-0.000391,-2.719391,0.005090,50.000000,49.000000
1577960327.932451,psf_trial5_00001218.fits,-0.000736,-5.200921,-0.003997,50.000000,49.000000
1577960328.627850,psf_trial5_00001223.fits,-0.000736,-5.200921,-0.003997,50.000000,49.000000
1577960329.331155,psf_trial5_00001227.fits,0.094054,-5.531897,1.432917,50.000000,49.000000
1577960330.037245,psf_trial5_00001232.fits,-0.001372,-8.123853,0.005417,50.000000,49.000000
1577960330.731907,psf_trial5_00001237.fits,-0.096423,-8.556810,-1.623762,50.000000,49.000000
1577960331.423963,psf_trial5_00001242.fits,-0.001372,-8.123853,0.005417,50.000000,49.000000
1577960332.124251,psf_trial5_00001247.fits,-0.001372,-8.123853,0.005417,50.000000,49.000000
1577960332.816548,psf_trial5_00001252.fits,-0.001372,-8.123853,0.005417,50.000000,49.000000
1577960333.537478,psf_trial5_00001257.fits,-0.000736,-5.200921,-0.003997,50.000000,49.000000
1577960334.259556,psf_trial5_00001261.fits,0.184751,-4.940654,-0.650088,50.000000,49.000000
1577960334.951648,psf_trial5_00001266.fits,0.094091,-8.443796,1.635706,50.000000,49.000000
1577960335.649428,psf_trial5_00001271.fits,-0.000736,-5.200921,-0.003997,50.000000,49.000000
1577960336.342837,psf_trial5_00001276.fits,-0.001372,-8.123853,0.005417,50.000000,49.000000
1577960337.031412,psf_trial5_00001281.fits,0.094091,-8.443796,1.635706,50.000000,49.000000
1577960337.730504,psf_trial5_00001286.fits,0.094091,-8.443796,1.635706,50.000000,49.000000
1577960338.426855,psf_trial5_00001291.fits,0.094091,-8.443796,1.635706,50.000000,49.000000
1577960339.127102,psf_trial5_00001295.fits,0.094091,-8.443796,1.635706,50.000000,49.000000
1577960339.818408,psf_trial5_00001300.fits,0.094091,-8.443796,1.635706,50.000000,49.000000
1577960340.528201,psf_trial5_00001305.fits,-0.000736,-5.200921,-0.003997,50.000000,49.000000
1577960341.230547,psf_trial5_00001310.fits,-0.000736,-5.200921,-0.003997,50.000000,49.000000
1577960341.929556,psf_trial5_00001315.fits,-0.095389,-5.653728,-1.418059,50.000000,49.000000
1577960342.630455,psf_trial5_00001320.fits,-0.095389,-5.653728,-1.418059,50.000000,49.000000
1577960343.340259,psf_trial5_00001325.fits,-0.185971,-5.089114,0.660271,50.000000,49.000000
1577960344.038130,psf_trial5_00001330.fits,-0.184548,-2.548030,1.161369,50.000000,49.000000
1577960344.742884,psf_trial5_00001334.fits,-0.184548,-2.548030,1.161369,50.000000,49.000000
1577960345.459550,psf_trial5_00001339.fits,-0.184548,-2.548030,1.161369,50.000000,49.000000
1577960346.150032,psf_trial5_00001344.fits,-0.184548,-2.548030,1.161369,50.000000,49.000000
1577960346.843588,psf_trial5_00001349.fits,-0.185971,-5.089114,0.660271,50.000000,49.000000
1577960347.552223,psf_trial5_00001354.fits,-0.185971,-5.089114,0.660271,50.000000,49.000000
1577960348.260857,psf_trial5_00001359.fits,-0.185971,-5.089114,0.660271,50.000000,49.000000
