time,filename,opd_retrieved,tip_retrieved,tilt_retrieved,x_center_retrieved,y_center_retrieved
1577963899.128785,psf_trial6_00000259.fits,0.270659,-3.785755,-2.496539,50.000000,50.000000
1577963899.815691,psf_trial6_00000263.fits,0.270810,-3.033836,-2.632777,50.000000,50.000000
1577963900.494226,psf_trial6_00000268.fits,0.271969,-1.753422,-2.460724,50.000000,50.000000
1577963901.172807,psf_trial6_00000273.fits,0.271969,-1.753422,-2.460724,50.000000,50.000000
1577963901.861572,psf_trial6_00000278.fits,0.436978,0.604471,-6.372723,50.000000,50.000000
1577963902.539468,psf_trial6_00000282.fits,0.582590,0.468749,-6.574921,50.000000,50.000000
1577963903.229039,psf_trial6_00000287.fits,0.845186,-3.095438,1.355290,50.000000,50.000000
1577963903.908149,psf_trial6_00000292.fits,0.581785,-3.134874,-7.621519,50.000000,50.000000
1577963904.598801,psf_trial6_00000297.fits,0.581785,-3.134874,-7.621519,50.000000,50.000000
1577963905.278151,psf_trial6_00000301.fits,0.497783,-4.177417,-2.974942,50.000000,50.000000
1577963905.956045,psf_trial6_00000306.fits,0.582976,-4.028139,-5.485215,50.000000,50.000000
1577963906.636148,psf_trial6_00000311.fits,0.166936,-0.346087,9.017252,50.000000,50.000000
1577963907.317434,psf_trial6_00000315.fits,0.167087,2.303357,9.084028,50.000000,50.000000
1577963907.989649,psf_trial6_00000320.fits,-0.092381,5.148201,0.645980,50.000000,50.000000
1577963908.669254,psf_trial6_00000325.fits,-0.682018,4.967667,10.367432,50.000000,50.000000
1577963909.358058,psf_trial6_00000330.fits,-0.031001,4.971962,-12.668884,50.000000,51.000000
1577963910.031527,psf_trial6_00000334.fits,-0.768588,6.013239,7.736283,50.000000,50.000000
1577963910.710372,psf_trial6_00000339.fits,-0.768588,6.013239,7.736283,50.000000,50.000000
1577963911.398233,psf_trial6_00000344.fits,-0.679505,8.444116,9.836991,50.000000,50.000000
1577963912.098369,psf_trial6_00000348.fits,-0.927621,8.515688,1.162284,50.000000,50.000000
1577963912.796586,psf_trial6_00000353.fits,-0.844179,7.519280,0.623150,50.000000,50.000000
1577963913.472659,psf_trial6_00000358.fits,-0.843053,7.523806,1.633800,50.000000,50.000000
1577963914.148252,psf_trial6_00000363.fits,-0.843053,7.523806,1.633800,50.000000,50.000000
1577963914.833086,psf_trial6_00000367.fits,-0.843053,7.523806,1.633800,50.000000,50.000000
1577963915.511889,psf_trial6_00000372.fits,-0.578672,9.331451,8.163922,50.000000,50.000000
1577963916.193245,psf_trial6_00000377.fits,-0.841442,9.248121,1.646732,50.000000,50.000000
1577963916.877680,psf_trial6_00000382.fits,-0.841442,9.248121,1.646732,50.000000,50.000000
1577963917.549224,psf_trial6_00000386.fits,-0.678290,10.341124,10.848165,50.000000,50.000000
1577963918.228003,psf_trial6_00000391.fits,-0.681339,-10.007659,10.846560,51.000000,50.000000
1577963918.908931,psf_trial6_00000396.fits,-0.433102,-7.603389,9.392551,51.000000,50.000000
1577963919.588328,psf_trial6_00000400.fits,-0.682003,-7.089985,10.441936,51.000000,50.000000
1577963920.274318,psf_trial6_00000405.fits,-0.433102,-7.603389,9.392551,51.000000,50.000000
1577963920.964492,psf_trial6_00000410.fits,-0.431649,-5.013413,9.465980,51.000000,50.000000
1577963921.643420,psf_trial6_00000414.fits,-0.431649,-5.013413,9.465980,51.000000,50.000000
1577963922.319233,psf_trial6_00000419.fits,-0.033761,-4.816180,-12.708001,51.000000,51.000000
1577963923.007926,psf_trial6_00000424.fits,-0.680909,-8.268992,11.875961,51.000000,50.000000
1577963923.689622,psf_trial6_00000429.fits,-0.425233,-5.944491,13.441814,51.000000,50.000000
1577963924.370114,psf_trial6_00000433.fits,0.546892,-8.217781,-14.825987,51.000000,51.000000
1577963925.062995,psf_trial6_00000438.fits,0.459452,-8.742203,-11.782408,51.000000,51.000000
1577963925.742212,psf_trial6_00000443.fits,0.460087,-9.557410,-10.665000,51.000000,51.000000
1577963926.427032,psf_trial6_00000448.fits,0.460430,-9.557018,-9.543250,51.000000,51.000000
1577963927.107599,psf_trial6_00000452.fits,0.803086,-8.398435,-5.918944,51.000000,51.000000
1577963927.787881,psf_trial6_00000457.fits,1.048485,-8.841352,-5.015447,51.000000,51.000000
1577963928.462898,psf_trial6_00000462.fits,1.299650,-8.612902,-13.366741,51.000000,51.000000
1577963929.166063,psf_trial6_00000466.fits,1.217361,-8.385964,-5.570583,51.000000,51.000000
1577963929.856310,psf_trial6_00000471.fits,0.956185,10.350859,-0.993423,50.000000,51.000000
1577963930.538833,psf_trial6_00000476.fits,0.128316,-8.244949,1.995611,51.000000,51.000000
1577963931.224134,psf_trial6_00000481.fits,0.277811,-8.380687,4.201634,51.000000,51.000000
1577963931.900472,psf_trial6_00000486.fits,0.279357,-7.685374,4.157746,51.000000,51.000000
1577963932.576484,psf_trial6_00000490.fits,0.025799,-3.746638,2.064119,51.000000,51.000000
1577963933.259037,psf_trial6_00000495.fits,0.025995,-3.855320,1.190120,51.000000,51.000000
1577963933.949841,psf_trial6_00000500.fits,0.547561,-8.079087,-12.881782,51.000000,51.000000
1577963934.635760,psf_trial6_00000504.fits,0.644638,-8.223376,-14.897643,51.000000,51.000000
1577963935.328411,psf_trial6_00000509.fits,0.168021,-7.417724,15.577460,51.000000,50.000000
1577963936.002711,psf_trial6_00000514.fits,0.262913,-8.038297,12.280900,51.000000,50.000000
1577963936.700412,psf_trial6_00000519.fits,0.586437,-9.522454,0.148272,51.000000,50.000000
1577963937.381644,psf_trial6_00000524.fits,0.848210,-9.402778,8.197101,51.000000,50.000000
1577963938.071135,psf_trial6_00000528.fits,0.589688,9.304677,0.157353,50.000000,50.000000
1577963938.754073,psf_trial6_00000533.fits,0.510909,9.578734,6.497803,50.000000,50.000000
1577963939.438712,psf_trial6_00000538.fits,0.264681,9.046348,13.160796,50.000000,50.000000
1577963940.118858,psf_trial6_00000543.fits,-0.237302,8.396310,3.245761,50.000000,50.000000
1577963940.809077,psf_trial6_00000547.fits,-0.237302,8.396310,3.245761,50.000000,50.000000
1577963941.486370,psf_trial6_00000552.fits,-0.237803,7.401351,4.319457,50.000000,50.000000
1577963942.165974,psf_trial6_00000557.fits,0.101706,7.392191,11.471396,50.000000,50.000000
1577963942.847370,psf_trial6_00000562.fits,0.191425,7.222332,10.129777,50.000000,50.000000
1577963943.530300,psf_trial6_00000566.fits,-0.056447,6.699532,3.496110,50.000000,50.000000
1577963944.214226,psf_trial6_00000571.fits,-0.055847,5.786150,3.488418,50.000000,50.000000
1577963944.894245,psf_trial6_00000576.fits,0.031663,8.076116,5.135830,50.000000,50.000000
1577963945.579452,psf_trial6_00000581.fits,-0.215727,10.600289,-0.256980,50.000000,50.000000
1577963946.268873,psf_trial6_00000585.fits,-0.060765,-10.559756,3.035733,51.000000,50.000000
1577963946.962707,psf_trial6_00000590.fits,0.031663,8.076116,5.135830,50.000000,50.000000
1577963947.653961,psf_trial6_00000595.fits,0.196049,3.121449,12.066253,50.000000,50.000000
1577963948.345683,psf_trial6_00000600.fits,0.197911,0.702482,10.923156,50.000000,50.000000
1577963949.031732,psf_trial6_00000605.fits,-0.061384,0.598460,3.914106,50.000000,50.000000
1577963949.715762,psf_trial6_00000609.fits,0.028530,3.298462,5.137415,50.000000,50.000000
1577963950.410610,psf_trial6_00000614.fits,-0.311669,1.016080,3.558512,50.000000,50.000000
1577963951.096994,psf_trial6_00000619.fits,-0.311934,1.130733,2.258360,50.000000,50.000000
1577963951.771802,psf_trial6_00000624.fits,-0.813161,-0.361786,4.474551,50.000000,50.000000
1577963952.466262,psf_trial6_00000628.fits,-0.810694,-1.432936,4.480583,50.000000,50.000000
1577963953.159610,psf_trial6_00000633.fits,-0.811692,-0.289217,3.394475,50.000000,50.000000
1577963953.844897,psf_trial6_00000638.fits,-0.811692,-0.289217,3.394475,50.000000,50.000000
1577963954.537363,psf_trial6_00000643.fits,-0.619702,-0.301751,4.399177,50.000000,50.000000
1577963955.238956,psf_trial6_00000648.fits,-0.775650,2.429427,-4.570368,50.000000,50.000000
1577963955.932502,psf_trial6_00000652.fits,-0.882545,2.278881,-4.168413,50.000000,50.000000
1577963956.626115,psf_trial6_00000657.fits,-0.689361,0.367992,-2.716016,50.000000,50.000000
1577963957.309519,psf_trial6_00000662.fits,-1.322817,2.325713,16.705358,50.000000,49.000000
1577963958.005396,psf_trial6_00000667.fits,-1.323236,2.319519,15.683932,50.000000,49.000000
1577963958.704334,psf_trial6_00000672.fits,-0.996764,1.235306,4.390551,50.000000,49.000000
1577963959.399463,psf_trial6_00000677.fits,-0.996353,2.266933,3.242626,50.000000,49.000000
1577963960.106091,psf_trial6_00000681.fits,-0.745083,2.402607,6.700437,50.000000,49.000000
1577963960.807963,psf_trial6_00000686.fits,-0.745997,-0.494729,5.687138,50.000000,49.000000
1577963961.500900,psf_trial6_00000691.fits,-0.745385,3.386392,3.777454,50.000000,49.000000
1577963962.183912,psf_trial6_00000696.fits,-0.743879,6.171376,3.699489,50.000000,49.000000
1577963962.888828,psf_trial6_00000701.fits,-0.744971,5.166498,3.765353,50.000000,49.000000
1577963963.570716,psf_trial6_00000706.fits,-0.745312,9.533829,3.800145,50.000000,49.000000
1577963964.264428,psf_trial6_00000710.fits,-0.491322,10.399427,8.603610,50.000000,49.000000
1577963964.955322,psf_trial6_00000715.fits,-0.490820,10.530387,7.552728,50.000000,49.000000
1577963965.638978,psf_trial6_00000720.fits,-0.581302,-8.220821,11.210847,51.000000,49.000000
1577963966.338158,psf_trial6_00000725.fits,-0.843773,-8.365032,3.621473,51.000000,49.000000
1577963967.050037,psf_trial6_00000730.fits,-0.843575,-7.562141,3.614044,51.000000,49.000000
1577963967.751821,psf_trial6_00000735.fits,-0.748254,-7.586883,3.680969,51.000000,49.000000
1577963968.441105,psf_trial6_00000740.fits,-1.000457,-4.761065,-0.065394,51.000000,49.000000
1577963969.136066,psf_trial6_00000744.fits,-1.162985,-5.442445,-1.803182,51.000000,49.000000
1577963969.829581,psf_trial6_00000749.fits,-1.394276,-4.519472,5.458954,51.000000,49.000000
1577963970.519351,psf_trial6_00000754.fits,-1.392784,-2.061071,5.516489,51.000000,49.000000
1577963971.212137,psf_trial6_00000759.fits,-1.303091,-2.998572,2.594586,51.000000,49.000000
1577963971.896863,psf_trial6_00000764.fits,-1.564009,-4.691039,-1.495612,51.000000,49.000000
1577963972.579449,psf_trial6_00000769.fits,-1.813143,26.182989,21.299948,51.000000,49.000000
1577963973.290747,psf_trial6_00000773.fits,-1.812952,27.018211,22.311176,51.000000,49.000000
1577963973.985316,psf_trial6_00000778.fits,-1.814975,23.935163,19.480782,51.000000,49.000000
1577963974.682589,psf_trial6_00000783.fits,-1.807713,33.414385,27.390784,51.000000,49.000000
1577963975.369420,psf_trial6_00000788.fits,-1.804546,-24.216586,20.908579,50.000000,49.000000
1577963976.068990,psf_trial6_00000793.fits,-1.805495,-30.707931,25.675989,50.000000,49.000000
1577963976.753599,psf_trial6_00000798.fits,1.790821,5.417828,-9.591355,51.000000,49.000000
1577963977.450241,psf_trial6_00000802.fits,1.718112,7.381481,1.971920,50.000000,49.000000
1577963978.137235,psf_trial6_00000807.fits,1.717518,-6.498781,1.349583,51.000000,49.000000
1577963978.821754,psf_trial6_00000812.fits,1.793957,-1.161977,-7.330592,50.000000,49.000000
1577963979.504720,psf_trial6_00000817.fits,1.790394,1.945338,-8.141825,51.000000,49.000000
1577963980.203383,psf_trial6_00000821.fits,1.384516,-10.422351,-10.908478,51.000000,49.000000
1577963980.914755,psf_trial6_00000826.fits,1.387138,5.863978,-11.082467,50.000000,49.000000
1577963981.606740,psf_trial6_00000831.fits,1.043533,6.369301,0.837097,50.000000,49.000000
1577963982.292958,psf_trial6_00000836.fits,0.714822,6.037576,-2.007272,50.000000,49.000000
1577963982.983350,psf_trial6_00000841.fits,0.713495,7.712602,-3.019820,50.000000,49.000000
1577963983.682747,psf_trial6_00000846.fits,0.463376,7.043871,-3.086859,50.000000,49.000000
1577963984.371272,psf_trial6_00000850.fits,0.463376,7.043871,-3.086859,50.000000,49.000000
1577963985.053010,psf_trial6_00000855.fits,0.798600,10.012612,-1.225978,50.000000,49.000000
1577963985.746415,psf_trial6_00000860.fits,1.384390,-10.427272,-10.861117,51.000000,49.000000
1577963986.434615,psf_trial6_00000865.fits,1.385327,-4.993710,-11.088844,51.000000,49.000000
1577963987.125453,psf_trial6_00000869.fits,1.385327,-4.993710,-11.088844,51.000000,49.000000
1577963987.832510,psf_trial6_00000874.fits,1.384778,-3.962830,-12.184582,51.000000,49.000000
1577963988.525940,psf_trial6_00000879.fits,1.389405,8.274729,-11.979246,50.000000,49.000000
1577963989.220512,psf_trial6_00000884.fits,1.648536,8.647699,-3.232243,50.000000,49.000000
1577963989.920077,psf_trial6_00000889.fits,1.861617,-87.766275,43.565239,50.000000,49.000000
1577963990.614226,psf_trial6_00000894.fits,1.835322,-106.115290,48.449727,50.000000,49.000000
1577963991.310517,psf_trial6_00000898.fits,1.850473,90.272833,48.050811,51.000000,49.000000
1577963992.008554,psf_trial6_00000903.fits,-1.635217,10.642202,-11.936105,50.000000,49.000000
1577963992.692908,psf_trial6_00000908.fits,1.847307,92.815762,47.330674,51.000000,49.000000
1577963993.396536,psf_trial6_00000913.fits,-1.722095,8.582650,6.278845,51.000000,49.000000
1577963994.089010,psf_trial6_00000918.fits,-1.804472,-35.026146,30.212097,50.000000,49.000000
1577963994.788711,psf_trial6_00000922.fits,-1.813705,-21.461546,17.355069,50.000000,49.000000
1577963995.485914,psf_trial6_00000927.fits,-1.857722,-115.721550,13.105780,50.000000,49.000000
1577963996.173283,psf_trial6_00000932.fits,-1.857123,-117.414358,4.478617,50.000000,49.000000
1577963996.862393,psf_trial6_00000937.fits,-1.807808,-28.950271,23.808713,50.000000,49.000000
1577963997.566977,psf_trial6_00000942.fits,-1.805830,34.961907,28.741773,51.000000,49.000000
1577963998.274522,psf_trial6_00000947.fits,-1.567515,-5.976580,-4.500646,51.000000,49.000000
1577963998.979494,psf_trial6_00000951.fits,-1.757593,-2.683687,0.724953,51.000000,49.000000
1577963999.667466,psf_trial6_00000956.fits,-1.500977,-9.650153,2.754596,51.000000,49.000000
1577964000.357497,psf_trial6_00000961.fits,-1.497840,10.740091,2.835315,50.000000,49.000000
1577964001.059301,psf_trial6_00000966.fits,-1.497840,10.740091,2.835315,50.000000,49.000000
1577964001.748248,psf_trial6_00000971.fits,-1.255117,-8.790919,0.078867,51.000000,49.000000
1577964002.450579,psf_trial6_00000976.fits,-1.084086,-6.491857,-0.045355,51.000000,49.000000
1577964003.150260,psf_trial6_00000980.fits,-0.917977,-6.211104,-8.023447,51.000000,49.000000
1577964003.841288,psf_trial6_00000985.fits,-1.004738,-5.666609,-3.013258,51.000000,49.000000
1577964004.536690,psf_trial6_00000990.fits,-0.749428,-5.355461,1.391575,51.000000,49.000000
1577964005.232046,psf_trial6_00000995.fits,-1.001024,-9.216563,-3.023326,51.000000,49.000000
1577964005.927954,psf_trial6_00001000.fits,-1.163853,-9.263385,-0.746900,51.000000,49.000000
1577964006.631209,psf_trial6_00001005.fits,-0.990333,-9.236314,2.059651,51.000000,49.000000
1577964007.341352,psf_trial6_00001009.fits,-1.084628,-9.867157,5.936622,51.000000,49.000000
1577964008.026686,psf_trial6_00001014.fits,-1.331621,-9.987179,13.695528,51.000000,49.000000
1577964008.738373,psf_trial6_00001019.fits,-1.430079,-9.927467,14.100103,51.000000,49.000000
1577964009.442808,psf_trial6_00001024.fits,-1.426153,10.415295,15.130477,50.000000,49.000000
1577964010.133082,psf_trial6_00001029.fits,-0.771859,10.339096,-7.529275,50.000000,50.000000
1577964010.830003,psf_trial6_00001034.fits,-1.429732,-9.925682,15.131008,51.000000,49.000000
1577964011.527493,psf_trial6_00001039.fits,-1.430079,-9.927467,14.100103,51.000000,49.000000
1577964012.223099,psf_trial6_00001044.fits,-1.179177,8.760799,9.900717,50.000000,49.000000
1577964012.936582,psf_trial6_00001048.fits,-1.179909,7.717421,8.755957,50.000000,49.000000
1577964013.645197,psf_trial6_00001053.fits,-1.177359,9.465805,8.747977,50.000000,49.000000
1577964014.348034,psf_trial6_00001058.fits,-0.841083,9.275005,2.660907,50.000000,49.000000
1577964015.042196,psf_trial6_00001063.fits,-0.841083,9.275005,2.660907,50.000000,49.000000
1577964015.747925,psf_trial6_00001068.fits,-0.493103,6.634784,7.657373,50.000000,49.000000
1577964016.450872,psf_trial6_00001073.fits,-0.493103,6.634784,7.657373,50.000000,49.000000
1577964017.167369,psf_trial6_00001078.fits,-0.654408,6.748253,3.836485,50.000000,49.000000
1577964017.877156,psf_trial6_00001083.fits,-1.065868,6.767703,-5.059190,50.000000,49.000000
1577964018.579477,psf_trial6_00001088.fits,-0.725562,5.570206,-2.588162,50.000000,49.000000
1577964019.275349,psf_trial6_00001093.fits,-0.981389,5.965734,-9.813701,50.000000,49.000000
1577964019.970598,psf_trial6_00001098.fits,-0.983686,3.302174,-9.978860,50.000000,49.000000
1577964020.680929,psf_trial6_00001102.fits,-0.983686,3.302174,-9.978860,50.000000,49.000000
1577964021.374278,psf_trial6_00001107.fits,-0.983686,3.302174,-9.978860,50.000000,49.000000
1577964022.067205,psf_trial6_00001112.fits,-0.889113,0.312490,-11.331401,50.000000,49.000000
1577964022.766801,psf_trial6_00001117.fits,-0.889610,0.315621,-12.354875,50.000000,49.000000
1577964023.473132,psf_trial6_00001122.fits,-0.982084,0.271297,-10.481542,50.000000,49.000000
1577964024.174606,psf_trial6_00001127.fits,-0.982119,1.204689,-10.477281,50.000000,49.000000
1577964024.887597,psf_trial6_00001132.fits,-0.725856,4.231518,-3.428140,50.000000,49.000000
1577964025.578444,psf_trial6_00001137.fits,-0.725463,3.183460,-3.418932,50.000000,49.000000
1577964026.279848,psf_trial6_00001142.fits,-0.813584,3.086596,-3.429400,50.000000,49.000000
1577964026.992063,psf_trial6_00001146.fits,-1.068113,0.314934,-3.453571,50.000000,49.000000
1577964027.680581,psf_trial6_00001151.fits,-0.815018,-0.739412,-4.292132,50.000000,49.000000
1577964028.383207,psf_trial6_00001156.fits,-1.164212,-4.272514,-1.825215,50.000000,49.000000
1577964029.077186,psf_trial6_00001161.fits,-1.252139,-3.369104,4.598877,50.000000,49.000000
1577964029.773401,psf_trial6_00001166.fits,-1.492455,-3.147420,4.846066,50.000000,49.000000
1577964030.472077,psf_trial6_00001171.fits,-1.491834,-3.136067,5.872090,50.000000,49.000000
1577964031.165817,psf_trial6_00001176.fits,-1.252139,-3.369104,4.598877,50.000000,49.000000
1577964031.860901,psf_trial6_00001180.fits,-1.252139,-3.369104,4.598877,50.000000,49.000000
1577964032.560422,psf_trial6_00001185.fits,-1.252139,-3.369104,4.598877,50.000000,49.000000
1577964033.256018,psf_trial6_00001190.fits,-1.253068,-2.346783,4.603857,50.000000,49.000000
1577964033.951846,psf_trial6_00001195.fits,-1.492185,-4.922719,4.836965,50.000000,49.000000
1577964034.645574,psf_trial6_00001200.fits,-1.250624,-7.124717,3.403595,50.000000,49.000000
1577964035.347872,psf_trial6_00001205.fits,-1.250624,-7.124717,3.403595,50.000000,49.000000
1577964036.046935,psf_trial6_00001209.fits,-1.002323,-7.115354,-2.001754,50.000000,49.000000
1577964036.752226,psf_trial6_00001214.fits,-0.999564,-9.900997,-3.034991,50.000000,49.000000
1577964037.454438,psf_trial6_00001219.fits,-0.998957,9.076347,-3.029961,49.000000,49.000000
1577964038.150571,psf_trial6_00001224.fits,-0.911266,9.131869,-6.709261,49.000000,49.000000
1577964038.864342,psf_trial6_00001229.fits,-0.914286,7.336863,-6.817639,49.000000,49.000000
1577964039.558029,psf_trial6_00001234.fits,-1.002624,6.466523,-3.005661,49.000000,49.000000
1577964040.258761,psf_trial6_00001239.fits,-0.844437,6.531786,0.702788,49.000000,49.000000
1577964040.983314,psf_trial6_00001244.fits,-1.004609,5.592991,-3.961382,49.000000,49.000000
1577964041.681352,psf_trial6_00001249.fits,-1.004609,5.592991,-3.961382,49.000000,49.000000
1577964042.378405,psf_trial6_00001254.fits,-1.249566,8.174072,1.272279,49.000000,49.000000
1577964043.091639,psf_trial6_00001258.fits,-1.397129,9.281085,2.216393,49.000000,49.000000
1577964043.789752,psf_trial6_00001263.fits,-1.661548,9.104320,-4.646188,49.000000,49.000000
1577964044.482475,psf_trial6_00001268.fits,1.843846,-46.932274,-27.438971,49.000000,49.000000
1577964045.186540,psf_trial6_00001273.fits,1.625771,6.429891,3.015921,49.000000,49.000000
1577964045.959274,psf_trial6_00001278.fits,1.456067,7.238676,-5.944357,49.000000,49.000000
1577964046.663824,psf_trial6_00001283.fits,1.456598,7.242443,-4.878054,49.000000,49.000000
1577964047.360155,psf_trial6_00001288.fits,1.548032,7.481479,-3.466529,49.000000,49.000000
1577964048.056634,psf_trial6_00001293.fits,1.215690,7.246448,0.725706,49.000000,49.000000
1577964048.755264,psf_trial6_00001298.fits,1.215690,7.246448,0.725706,49.000000,49.000000
1577964049.461403,psf_trial6_00001303.fits,1.215695,9.983890,0.820229,49.000000,49.000000
1577964050.167766,psf_trial6_00001308.fits,1.121286,10.054177,6.154132,49.000000,49.000000
1577964050.868780,psf_trial6_00001313.fits,1.038933,9.078874,9.987760,49.000000,49.000000
1577964051.580886,psf_trial6_00001318.fits,1.038933,9.078874,9.987760,49.000000,49.000000
1577964052.277686,psf_trial6_00001322.fits,1.283139,9.173673,4.609639,49.000000,49.000000
1577964052.999107,psf_trial6_00001327.fits,-1.756263,-30.100144,35.525624,49.000000,50.000000
1577964053.716540,psf_trial6_00001332.fits,0.943524,-9.865189,13.546865,50.000000,49.000000
1577964054.425547,psf_trial6_00001337.fits,0.946241,10.624394,12.479028,49.000000,49.000000
1577964055.135567,psf_trial6_00001342.fits,0.942538,-10.024528,12.499984,50.000000,49.000000
1577964055.846137,psf_trial6_00001347.fits,0.942538,-10.024528,12.499984,50.000000,49.000000
1577964056.579888,psf_trial6_00001352.fits,0.946227,10.371654,13.539937,49.000000,49.000000
1577964057.277697,psf_trial6_00001357.fits,0.942812,-9.688714,12.498611,50.000000,49.000000
1577964057.975225,psf_trial6_00001362.fits,1.039095,-4.075815,8.157100,50.000000,49.000000
1577964058.679110,psf_trial6_00001367.fits,0.612420,-4.165301,-2.456329,50.000000,49.000000
1577964059.393467,psf_trial6_00001372.fits,0.713069,-4.051057,-3.040699,50.000000,49.000000
1577964060.096009,psf_trial6_00001377.fits,0.461039,-7.118224,-3.081432,50.000000,49.000000
1577964060.805034,psf_trial6_00001382.fits,0.461039,-7.118224,-3.081432,50.000000,49.000000
1577964061.502826,psf_trial6_00001387.fits,0.463304,-9.660811,-1.897230,50.000000,49.000000
1577964062.198947,psf_trial6_00001392.fits,0.461690,-7.106387,-1.927612,50.000000,49.000000
1577964062.911993,psf_trial6_00001396.fits,0.610811,-9.454361,-1.607670,50.000000,49.000000
1577964063.628781,psf_trial6_00001401.fits,0.610325,-8.643799,-2.456181,50.000000,49.000000
1577964064.335802,psf_trial6_00001406.fits,0.368045,-8.648699,3.758157,50.000000,49.000000
1577964065.085342,psf_trial6_00001411.fits,0.366459,-9.556395,3.664871,50.000000,49.000000
1577964065.800036,psf_trial6_00001416.fits,0.527654,-9.417431,-0.134334,50.000000,49.000000
1577964066.516554,psf_trial6_00001421.fits,0.278957,-9.331119,8.747530,50.000000,49.000000
1577964067.227933,psf_trial6_00001426.fits,0.189329,-9.198507,11.685202,50.000000,49.000000
1577964067.923233,psf_trial6_00001431.fits,0.098647,-9.254721,12.887952,50.000000,49.000000
1577964068.619633,psf_trial6_00001436.fits,0.102599,10.394560,13.885635,49.000000,49.000000
1577964069.317898,psf_trial6_00001441.fits,0.576808,10.278338,-14.907701,49.000000,50.000000
1577964070.030235,psf_trial6_00001446.fits,0.486267,9.333586,-12.570391,49.000000,50.000000
1577964070.732550,psf_trial6_00001451.fits,0.395488,-10.346996,-6.466706,50.000000,50.000000
1577964071.436380,psf_trial6_00001456.fits,0.396599,-7.944623,-7.583797,50.000000,50.000000
1577964072.140806,psf_trial6_00001461.fits,0.231335,-6.208249,-4.941275,50.000000,50.000000
1577964072.841435,psf_trial6_00001466.fits,0.483776,-6.246720,-14.584516,50.000000,50.000000
1577964073.544486,psf_trial6_00001470.fits,0.483776,-6.246720,-14.584516,50.000000,50.000000
1577964074.244072,psf_trial6_00001475.fits,0.392550,-5.327664,-7.463433,50.000000,50.000000
1577964074.934885,psf_trial6_00001480.fits,0.482541,-7.968462,-14.207120,50.000000,50.000000
1577964075.658965,psf_trial6_00001485.fits,0.574112,-4.795346,-16.547546,50.000000,50.000000
1577964076.353039,psf_trial6_00001490.fits,-0.153948,-8.716395,3.525107,50.000000,49.000000
1577964077.069810,psf_trial6_00001495.fits,0.481785,-8.842037,-15.132650,50.000000,50.000000
1577964077.773318,psf_trial6_00001500.fits,0.741945,9.979362,-10.491556,49.000000,50.000000
1577964078.485400,psf_trial6_00001505.fits,0.262052,10.093893,14.706192,49.000000,49.000000
1577964079.193306,psf_trial6_00001510.fits,0.165377,10.120365,17.514855,49.000000,49.000000
1577964079.892796,psf_trial6_00001515.fits,0.165377,10.120365,17.514855,49.000000,49.000000
1577964080.605057,psf_trial6_00001519.fits,0.798160,10.032905,-4.246077,49.000000,50.000000
1577964081.306648,psf_trial6_00001524.fits,1.039631,9.150898,-3.082154,49.000000,50.000000
1577964082.007735,psf_trial6_00001529.fits,0.962332,6.460046,1.156420,49.000000,50.000000
1577964082.715815,psf_trial6_00001534.fits,1.211606,5.664203,-3.189058,49.000000,50.000000
1577964083.441527,psf_trial6_00001539.fits,1.209471,3.021239,-4.530088,49.000000,50.000000
1577964084.169544,psf_trial6_00001544.fits,1.621045,2.813001,0.357135,49.000000,50.000000
1577964084.936052,psf_trial6_00001549.fits,1.860093,2.902693,-2.357779,49.000000,50.000000
1577964085.634851,psf_trial6_00001554.fits,1.860310,3.138581,-2.972509,49.000000,50.000000
1577964086.337867,psf_trial6_00001559.fits,-1.882362,-56.415986,72.973673,49.000000,50.000000
1577964087.040374,psf_trial6_00001564.fits,-1.665651,1.028284,-10.089702,49.000000,50.000000
1577964087.737470,psf_trial6_00001569.fits,-1.567437,-0.011860,-8.328748,49.000000,50.000000
1577964088.465425,psf_trial6_00001574.fits,-1.567895,-0.012096,-9.341368,49.000000,50.000000
1577964089.166463,psf_trial6_00001579.fits,-1.567382,2.629305,-8.374412,49.000000,50.000000
1577964089.866984,psf_trial6_00001584.fits,-1.566622,3.631683,-7.435283,49.000000,50.000000
1577964090.581746,psf_trial6_00001589.fits,-1.663874,5.495931,-7.894939,49.000000,50.000000
1577964091.284747,psf_trial6_00001594.fits,-1.759584,-1.327511,-1.872325,49.000000,50.000000
1577964091.984255,psf_trial6_00001599.fits,-1.758725,-3.152306,-0.912537,49.000000,50.000000
1577964092.689193,psf_trial6_00001604.fits,-1.250674,-1.029730,-3.066740,49.000000,50.000000
1577964093.389728,psf_trial6_00001608.fits,-1.013463,-2.103132,-7.893214,49.000000,50.000000
1577964094.086497,psf_trial6_00001613.fits,-0.920532,-4.009346,-12.700316,49.000000,50.000000
1577964094.790632,psf_trial6_00001618.fits,-0.413779,-3.809748,-8.262605,49.000000,50.000000
1577964095.512055,psf_trial6_00001623.fits,-1.054054,-8.108564,6.983321,49.000000,49.000000
1577964096.224680,psf_trial6_00001628.fits,-0.408940,-10.001937,-10.791555,49.000000,50.000000
1577964096.941845,psf_trial6_00001633.fits,-0.070231,-9.984539,-14.514441,49.000000,50.000000
1577964097.656555,psf_trial6_00001638.fits,-0.169802,-8.950784,-15.598511,49.000000,50.000000
1577964098.369320,psf_trial6_00001643.fits,-1.160075,9.677272,7.060006,48.000000,49.000000
