time,filename,opd_retrieved,tip_retrieved,tilt_retrieved,x_center_retrieved,y_center_retrieved
1577952270.589859,psf_trial1_00000141.fits,0.497382,4.971092,-5.305428,50.000000,50.000000
1577952271.255765,psf_trial1_00000146.fits,0.000431,4.951076,-1.014870,50.000000,50.000000
1577952271.921899,psf_trial1_00000151.fits,0.000959,4.941646,-0.001514,50.000000,50.000000
1577952272.582802,psf_trial1_00000155.fits,0.001164,5.986889,-0.001247,50.000000,50.000000
1577952273.245782,psf_trial1_00000160.fits,0.001325,6.925408,0.007674,50.000000,50.000000
1577952273.911635,psf_trial1_00000165.fits,0.001325,6.925408,0.007674,50.000000,50.000000
1577952274.582803,psf_trial1_00000169.fits,0.001325,6.925408,0.007674,50.000000,50.000000
1577952275.258136,psf_trial1_00000174.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577952275.926196,psf_trial1_00000179.fits,0.247611,9.192571,4.685320,50.000000,50.000000
1577952276.595870,psf_trial1_00000183.fits,0.247611,9.192571,4.685320,50.000000,50.000000
1577952277.267661,psf_trial1_00000188.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577952277.936559,psf_trial1_00000193.fits,0.003062,8.035124,1.065546,50.000000,50.000000
1577952278.603000,psf_trial1_00000197.fits,0.003163,8.831714,2.078750,50.000000,50.000000
1577952279.300566,psf_trial1_00000202.fits,0.003163,8.831714,2.078750,50.000000,50.000000
1577952279.975359,psf_trial1_00000207.fits,0.004855,9.949669,2.122840,50.000000,50.000000
1577952280.637053,psf_trial1_00000212.fits,0.001745,9.952918,-1.006330,50.000000,50.000000
1577952281.297732,psf_trial1_00000216.fits,-0.243715,9.954853,-5.659949,50.000000,50.000000
1577952281.957190,psf_trial1_00000221.fits,-0.243929,10.071019,-4.693607,50.000000,50.000000
1577952282.624991,psf_trial1_00000226.fits,-0.243929,10.071019,-4.693607,50.000000,50.000000
1577952283.291829,psf_trial1_00000230.fits,-0.246950,-9.581525,-4.702033,51.000000,50.000000
1577952283.965807,psf_trial1_00000235.fits,-0.246070,-10.566161,-4.695173,51.000000,50.000000
1577952284.641382,psf_trial1_00000240.fits,-0.244439,-10.445231,-3.725813,51.000000,50.000000
1577952285.316476,psf_trial1_00000245.fits,0.502433,10.098528,-3.183346,50.000000,50.000000
1577952285.993556,psf_trial1_00000249.fits,0.246657,10.174064,4.689349,50.000000,50.000000
1577952286.660216,psf_trial1_00000254.fits,0.002372,9.952577,1.009277,50.000000,50.000000
1577952287.334203,psf_trial1_00000259.fits,-0.000326,-9.258049,1.058270,51.000000,50.000000
1577952288.005184,psf_trial1_00000264.fits,-0.001896,-8.269393,0.891193,51.000000,50.000000
1577952288.669807,psf_trial1_00000268.fits,-0.002260,-7.392613,0.988058,51.000000,50.000000
1577952289.332854,psf_trial1_00000273.fits,-0.002260,-7.392613,0.988058,51.000000,50.000000
1577952290.010232,psf_trial1_00000278.fits,0.251117,-7.454823,5.523215,51.000000,50.000000
1577952290.676964,psf_trial1_00000282.fits,0.495279,-7.418388,-3.222371,51.000000,50.000000
1577952291.353936,psf_trial1_00000287.fits,0.743868,-8.474530,0.215672,51.000000,50.000000
1577952292.024503,psf_trial1_00000292.fits,0.495063,-8.237719,-4.309020,51.000000,50.000000
1577952292.691588,psf_trial1_00000296.fits,0.495063,-8.237719,-4.309020,51.000000,50.000000
1577952293.358376,psf_trial1_00000301.fits,0.499349,-9.608388,-3.196602,51.000000,50.000000
1577952294.025410,psf_trial1_00000306.fits,0.500256,-9.610769,-2.080677,51.000000,50.000000
1577952294.689660,psf_trial1_00000311.fits,0.259447,-8.260166,6.775604,51.000000,50.000000
1577952295.355462,psf_trial1_00000315.fits,0.259447,-8.260166,6.775604,51.000000,50.000000
1577952296.022344,psf_trial1_00000320.fits,-0.001125,-8.374572,1.933461,51.000000,50.000000
1577952296.686568,psf_trial1_00000325.fits,-0.496162,-8.147992,6.540181,51.000000,50.000000
1577952297.353280,psf_trial1_00000329.fits,-0.496162,-8.147992,6.540181,51.000000,50.000000
1577952298.021920,psf_trial1_00000334.fits,-0.496194,-7.331241,5.448901,51.000000,50.000000
1577952298.688377,psf_trial1_00000339.fits,-0.496194,-7.331241,5.448901,51.000000,50.000000
1577952299.354468,psf_trial1_00000343.fits,-0.496194,-7.331241,5.448901,51.000000,50.000000
1577952300.028733,psf_trial1_00000348.fits,-0.745260,-7.410321,1.371093,51.000000,50.000000
1577952300.706347,psf_trial1_00000353.fits,-0.745584,-8.446944,1.362114,51.000000,50.000000
1577952301.382908,psf_trial1_00000357.fits,-0.745074,-8.450427,2.398144,51.000000,50.000000
1577952302.046760,psf_trial1_00000362.fits,-0.745074,-8.450427,2.398144,51.000000,50.000000
1577952302.721824,psf_trial1_00000367.fits,-0.745074,-8.450427,2.398144,51.000000,50.000000
1577952303.395372,psf_trial1_00000372.fits,-0.497342,-9.135275,5.407802,51.000000,50.000000
1577952304.066664,psf_trial1_00000376.fits,-0.744790,-9.521631,1.930254,51.000000,50.000000
1577952304.736342,psf_trial1_00000381.fits,-0.744805,-9.539018,2.671350,51.000000,50.000000
1577952305.417407,psf_trial1_00000386.fits,-0.496162,-8.147992,6.540181,51.000000,50.000000
1577952306.089247,psf_trial1_00000391.fits,-0.495521,-7.334169,6.557547,51.000000,50.000000
1577952306.755750,psf_trial1_00000395.fits,-0.246653,-7.609098,-2.707125,51.000000,50.000000
1577952307.422143,psf_trial1_00000400.fits,-0.495521,-7.334169,6.557547,51.000000,50.000000
1577952308.094286,psf_trial1_00000405.fits,-0.246653,-7.609098,-2.707125,51.000000,50.000000
1577952308.766013,psf_trial1_00000409.fits,-0.246653,-7.609098,-2.707125,51.000000,50.000000
1577952309.430079,psf_trial1_00000414.fits,-0.246653,-7.609098,-2.707125,51.000000,50.000000
1577952310.099605,psf_trial1_00000419.fits,-0.495521,-7.334169,6.557547,51.000000,50.000000
1577952310.775922,psf_trial1_00000423.fits,-0.744948,-7.408699,2.403023,51.000000,50.000000
1577952311.444615,psf_trial1_00000428.fits,-0.241392,-8.609429,-0.808180,51.000000,50.000000
1577952312.111624,psf_trial1_00000433.fits,0.002669,-8.435525,6.049927,51.000000,50.000000
1577952312.780811,psf_trial1_00000438.fits,0.002669,-8.435525,6.049927,51.000000,50.000000
1577952313.450007,psf_trial1_00000442.fits,0.003098,-8.441886,7.069914,51.000000,50.000000
1577952314.123999,psf_trial1_00000447.fits,0.003244,-9.497477,8.087881,51.000000,50.000000
1577952314.797631,psf_trial1_00000452.fits,0.262911,-8.038298,12.280814,51.000000,50.000000
1577952315.467575,psf_trial1_00000456.fits,0.506936,-8.776325,5.311867,51.000000,50.000000
1577952316.141773,psf_trial1_00000461.fits,0.506936,-8.776325,5.311867,51.000000,50.000000
1577952316.814869,psf_trial1_00000466.fits,0.749141,-8.588233,6.491190,51.000000,50.000000
1577952317.482168,psf_trial1_00000471.fits,0.506936,-8.776325,5.311867,51.000000,50.000000
1577952318.148922,psf_trial1_00000475.fits,0.003670,-8.448231,8.083057,51.000000,50.000000
1577952318.824639,psf_trial1_00000480.fits,0.003670,-8.448231,8.083057,51.000000,50.000000
1577952319.498254,psf_trial1_00000485.fits,0.003771,-7.399347,8.076500,51.000000,50.000000
1577952320.171307,psf_trial1_00000489.fits,-0.240540,-6.575559,4.274664,51.000000,50.000000
1577952320.851002,psf_trial1_00000494.fits,-0.240342,-6.576773,3.208826,51.000000,50.000000
1577952321.523650,psf_trial1_00000499.fits,-0.240477,-7.569376,3.220791,51.000000,50.000000
1577952322.195010,psf_trial1_00000504.fits,0.003670,-8.448231,8.083057,51.000000,50.000000
1577952322.866252,psf_trial1_00000508.fits,0.263554,-7.016078,12.308236,51.000000,50.000000
1577952323.538560,psf_trial1_00000513.fits,0.262911,-8.038298,12.280814,51.000000,50.000000
1577952324.208061,psf_trial1_00000518.fits,0.508539,-9.607467,5.329087,51.000000,50.000000
1577952324.880337,psf_trial1_00000523.fits,0.749104,-9.632887,6.486919,51.000000,50.000000
1577952325.552336,psf_trial1_00000527.fits,0.508539,-9.607467,5.329087,51.000000,50.000000
1577952326.221903,psf_trial1_00000532.fits,0.507706,-9.607176,6.487773,51.000000,50.000000
1577952326.894602,psf_trial1_00000537.fits,1.241692,-9.691808,-13.799329,51.000000,51.000000
1577952327.569256,psf_trial1_00000541.fits,0.003460,-10.409693,9.219903,51.000000,50.000000
1577952328.237840,psf_trial1_00000546.fits,-0.240038,-10.446599,3.257538,51.000000,50.000000
1577952328.911414,psf_trial1_00000551.fits,-0.240038,-10.446599,3.257538,51.000000,50.000000
1577952329.580808,psf_trial1_00000556.fits,0.004924,9.907422,9.234425,50.000000,50.000000
1577952330.254413,psf_trial1_00000560.fits,0.745174,9.917771,-10.141330,50.000000,51.000000
1577952330.929297,psf_trial1_00000565.fits,0.489260,9.833777,-15.264956,50.000000,51.000000
1577952331.599574,psf_trial1_00000570.fits,0.488856,8.206382,-14.564594,50.000000,51.000000
1577952332.273904,psf_trial1_00000574.fits,0.488856,8.206382,-14.564594,50.000000,51.000000
1577952332.950920,psf_trial1_00000579.fits,0.238046,8.166028,-4.746668,50.000000,51.000000
1577952333.619810,psf_trial1_00000584.fits,0.488856,8.206382,-14.564594,50.000000,51.000000
1577952334.300778,psf_trial1_00000589.fits,0.488856,8.206382,-14.564594,50.000000,51.000000
1577952334.970855,psf_trial1_00000593.fits,0.745176,8.201741,-8.230806,50.000000,51.000000
1577952335.640289,psf_trial1_00000598.fits,0.744914,6.048212,-9.190175,50.000000,51.000000
1577952336.311562,psf_trial1_00000603.fits,0.488378,6.398916,-14.410644,50.000000,51.000000
1577952336.980691,psf_trial1_00000608.fits,0.488378,6.398916,-14.410644,50.000000,51.000000
1577952337.650238,psf_trial1_00000612.fits,0.239650,5.468042,-4.690457,50.000000,51.000000
1577952338.320592,psf_trial1_00000617.fits,0.238208,4.782678,-5.614853,50.000000,51.000000
1577952338.989662,psf_trial1_00000622.fits,-0.004865,4.180988,-9.561793,50.000000,51.000000
1577952339.664910,psf_trial1_00000626.fits,-0.268736,4.202538,-13.584350,50.000000,51.000000
1577952340.347962,psf_trial1_00000631.fits,-0.268333,4.881364,-14.555541,50.000000,51.000000
1577952341.029619,psf_trial1_00000636.fits,-0.268333,4.881364,-14.555541,50.000000,51.000000
1577952341.703163,psf_trial1_00000640.fits,-0.268333,4.881364,-14.555541,50.000000,51.000000
1577952342.374045,psf_trial1_00000645.fits,-1.246850,5.569117,13.346459,50.000000,50.000000
1577952343.044340,psf_trial1_00000650.fits,-1.246699,5.477698,12.276438,50.000000,50.000000
1577952343.720847,psf_trial1_00000655.fits,-1.246699,5.477698,12.276438,50.000000,50.000000
1577952344.392009,psf_trial1_00000659.fits,-1.246699,5.477698,12.276438,50.000000,50.000000
1577952345.063204,psf_trial1_00000664.fits,-1.247790,5.481369,9.944423,50.000000,50.000000
1577952345.734422,psf_trial1_00000669.fits,-0.992535,4.069045,3.845550,50.000000,50.000000
1577952346.406619,psf_trial1_00000673.fits,-0.992616,3.874072,2.952187,50.000000,50.000000
1577952347.078148,psf_trial1_00000678.fits,-0.991397,4.810558,2.942368,50.000000,50.000000
1577952347.749963,psf_trial1_00000683.fits,-0.993117,4.814314,1.944273,50.000000,50.000000
1577952348.426115,psf_trial1_00000688.fits,-0.744976,5.166450,3.764359,50.000000,50.000000
1577952349.097437,psf_trial1_00000692.fits,-0.492402,6.118396,8.780862,50.000000,50.000000
1577952349.769122,psf_trial1_00000697.fits,-0.743888,6.171496,3.698908,50.000000,50.000000
1577952350.441610,psf_trial1_00000702.fits,-0.744976,5.166450,3.764359,50.000000,50.000000
1577952351.113596,psf_trial1_00000706.fits,-0.745139,4.105356,3.771823,50.000000,50.000000
1577952351.788983,psf_trial1_00000711.fits,-0.495054,5.054832,7.532026,50.000000,50.000000
1577952352.464804,psf_trial1_00000716.fits,-0.495054,5.054832,7.532026,50.000000,50.000000
1577952353.138864,psf_trial1_00000720.fits,-0.492706,5.109009,8.799285,50.000000,50.000000
1577952353.810949,psf_trial1_00000725.fits,-0.744976,5.166450,3.764359,50.000000,50.000000
1577952354.483749,psf_trial1_00000730.fits,-0.743888,6.171496,3.698908,50.000000,50.000000
1577952355.173792,psf_trial1_00000735.fits,-0.743888,6.171496,3.698908,50.000000,50.000000
1577952355.850090,psf_trial1_00000739.fits,-0.743888,6.171496,3.698908,50.000000,50.000000
1577952356.522309,psf_trial1_00000744.fits,-1.249241,6.164123,4.570927,50.000000,50.000000
1577952357.203352,psf_trial1_00000749.fits,-1.490237,6.040059,5.848225,50.000000,50.000000
1577952357.881746,psf_trial1_00000754.fits,-1.490237,6.040059,5.848225,50.000000,50.000000
1577952358.553724,psf_trial1_00000758.fits,-1.490382,4.979042,5.854078,50.000000,50.000000
1577952359.230827,psf_trial1_00000763.fits,-1.755139,5.538365,-1.693683,50.000000,50.000000
1577952359.922827,psf_trial1_00000768.fits,1.861234,-43.420265,-38.197409,50.000000,50.000000
1577952360.609719,psf_trial1_00000773.fits,1.863615,-37.374059,-33.831128,50.000000,50.000000
1577952361.287858,psf_trial1_00000778.fits,1.861234,-43.420265,-38.197409,50.000000,50.000000
1577952361.969102,psf_trial1_00000782.fits,1.861234,-43.420265,-38.197409,50.000000,50.000000
1577952362.647728,psf_trial1_00000787.fits,1.856359,-46.900496,-47.642569,50.000000,50.000000
1577952363.319939,psf_trial1_00000792.fits,1.863615,-37.374059,-33.831128,50.000000,50.000000
1577952363.999795,psf_trial1_00000797.fits,1.625730,6.041175,5.040630,50.000000,50.000000
1577952364.680139,psf_trial1_00000801.fits,1.625602,6.041032,3.022242,50.000000,50.000000
1577952365.385543,psf_trial1_00000806.fits,1.624969,6.095699,4.071649,50.000000,50.000000
1577952366.074988,psf_trial1_00000811.fits,1.624969,6.095699,4.071649,50.000000,50.000000
1577952366.758890,psf_trial1_00000816.fits,1.624969,6.095699,4.071649,50.000000,50.000000
1577952367.438591,psf_trial1_00000821.fits,1.126331,5.744260,4.649317,50.000000,50.000000
1577952368.121453,psf_trial1_00000825.fits,1.126331,5.744260,4.649317,50.000000,50.000000
1577952368.806498,psf_trial1_00000830.fits,0.880527,7.228350,6.404462,50.000000,50.000000
1577952369.487021,psf_trial1_00000835.fits,0.880302,6.181450,6.421779,50.000000,50.000000
1577952370.165194,psf_trial1_00000840.fits,0.613779,5.042129,-2.454489,50.000000,50.000000
1577952370.846406,psf_trial1_00000844.fits,0.613574,4.006396,-2.460884,50.000000,50.000000
1577952371.527711,psf_trial1_00000849.fits,0.371235,4.213731,3.970371,50.000000,50.000000
1577952372.207908,psf_trial1_00000854.fits,0.613378,2.968760,-2.462414,50.000000,50.000000
1577952372.888706,psf_trial1_00000859.fits,1.131303,3.287618,4.636075,50.000000,50.000000
1577952373.565485,psf_trial1_00000863.fits,1.131303,3.287618,4.636075,50.000000,50.000000
1577952374.249367,psf_trial1_00000868.fits,1.131303,3.287618,4.636075,50.000000,50.000000
1577952374.929870,psf_trial1_00000873.fits,1.129983,3.279740,3.588033,50.000000,50.000000
1577952375.641900,psf_trial1_00000877.fits,1.129983,3.279740,3.588033,50.000000,50.000000
1577952376.336771,psf_trial1_00000882.fits,1.356837,3.630792,-4.892709,50.000000,50.000000
1577952377.020671,psf_trial1_00000887.fits,1.623811,3.168324,4.050022,50.000000,50.000000
1577952377.704890,psf_trial1_00000892.fits,1.623035,2.134175,3.019810,50.000000,50.000000
1577952378.388056,psf_trial1_00000897.fits,1.623517,2.125921,4.050833,50.000000,50.000000
1577952379.065682,psf_trial1_00000902.fits,1.867237,0.034769,1.732833,50.000000,50.000000
1577952379.748859,psf_trial1_00000906.fits,1.867237,0.034769,1.732833,50.000000,50.000000
1577952380.440371,psf_trial1_00000911.fits,1.866908,-1.279768,1.780440,50.000000,50.000000
1577952381.130142,psf_trial1_00000916.fits,1.866908,-1.279768,1.780440,50.000000,50.000000
1577952381.816074,psf_trial1_00000921.fits,1.872070,4.006088,-9.964743,50.000000,50.000000
1577952382.505504,psf_trial1_00000926.fits,1.873077,-2.066618,-21.546727,50.000000,50.000000
1577952383.190627,psf_trial1_00000931.fits,1.870473,-2.250453,-28.617283,50.000000,50.000000
1577952383.873612,psf_trial1_00000935.fits,1.872131,-7.253617,-10.613832,50.000000,50.000000
1577952384.551827,psf_trial1_00000940.fits,1.866209,1.842550,1.178493,50.000000,50.000000
1577952385.234913,psf_trial1_00000945.fits,1.866209,1.842550,1.178493,50.000000,50.000000
1577952385.917235,psf_trial1_00000950.fits,-1.761645,1.403064,-3.785966,50.000000,50.000000
1577952386.600314,psf_trial1_00000955.fits,-1.492993,1.123324,2.859665,50.000000,50.000000
1577952387.277588,psf_trial1_00000959.fits,-1.492993,1.123324,2.859665,50.000000,50.000000
1577952387.961145,psf_trial1_00000964.fits,-1.493162,0.031682,2.858282,50.000000,50.000000
1577952388.645360,psf_trial1_00000969.fits,-1.493186,2.192191,1.821245,50.000000,50.000000
1577952389.324472,psf_trial1_00000974.fits,-1.010698,1.976797,-4.713234,50.000000,50.000000
1577952390.007351,psf_trial1_00000978.fits,-1.009299,1.744751,-3.736759,50.000000,50.000000
1577952390.688697,psf_trial1_00000983.fits,-1.252826,1.300145,1.373198,50.000000,50.000000
1577952391.370967,psf_trial1_00000988.fits,-0.749118,0.009795,1.397477,50.000000,50.000000
1577952392.061102,psf_trial1_00000993.fits,-1.008533,-0.095839,-2.663948,50.000000,50.000000
1577952392.749150,psf_trial1_00000998.fits,-1.007944,-0.899244,-1.649906,50.000000,50.000000
1577952393.428214,psf_trial1_00001002.fits,-1.000136,-1.049683,1.405951,50.000000,50.000000
1577952394.115840,psf_trial1_00001007.fits,-0.995844,-0.992384,2.486772,50.000000,50.000000
1577952394.806197,psf_trial1_00001012.fits,-1.253099,-2.088940,6.618239,50.000000,50.000000
1577952395.503371,psf_trial1_00001017.fits,-1.253099,-2.088940,6.618239,50.000000,50.000000
1577952396.194517,psf_trial1_00001022.fits,-1.254043,-3.045707,7.561715,50.000000,50.000000
1577952396.880999,psf_trial1_00001026.fits,-1.254043,-3.045707,7.561715,50.000000,50.000000
1577952397.562351,psf_trial1_00001031.fits,-1.254043,-3.045707,7.561715,50.000000,50.000000
1577952398.242290,psf_trial1_00001036.fits,-1.252642,-2.102351,7.660636,50.000000,50.000000
1577952398.933893,psf_trial1_00001041.fits,-1.253099,-2.088940,6.618239,50.000000,50.000000
1577952399.619129,psf_trial1_00001046.fits,-1.003447,-2.015865,0.369462,50.000000,50.000000
1577952400.307017,psf_trial1_00001050.fits,-1.001703,-4.040048,-0.064143,50.000000,50.000000
1577952400.996935,psf_trial1_00001055.fits,-0.746283,-4.115114,3.781195,50.000000,50.000000
1577952401.677785,psf_trial1_00001060.fits,-0.748666,-4.084851,3.013267,50.000000,50.000000
1577952402.357540,psf_trial1_00001065.fits,-0.496868,-4.063265,7.509501,50.000000,50.000000
1577952403.037726,psf_trial1_00001070.fits,-0.496868,-4.063265,7.509501,50.000000,50.000000
1577952403.719186,psf_trial1_00001074.fits,-0.496868,-4.063265,7.509501,50.000000,50.000000
1577952404.402491,psf_trial1_00001079.fits,-1.003365,-4.039048,-1.072001,50.000000,50.000000
1577952405.087358,psf_trial1_00001084.fits,-1.252020,-4.056406,4.594224,50.000000,50.000000
1577952405.768993,psf_trial1_00001089.fits,-1.002212,-5.330817,-0.982433,50.000000,50.000000
1577952406.460839,psf_trial1_00001093.fits,-1.251267,-5.077081,4.587594,50.000000,50.000000
1577952407.149057,psf_trial1_00001098.fits,-1.251267,-5.077081,4.587594,50.000000,50.000000
1577952407.828951,psf_trial1_00001103.fits,-1.251267,-5.077081,4.587594,50.000000,50.000000
1577952408.514953,psf_trial1_00001108.fits,-1.251267,-5.077081,4.587594,50.000000,50.000000
1577952409.194749,psf_trial1_00001113.fits,-1.251267,-5.077081,4.587594,50.000000,50.000000
1577952409.880826,psf_trial1_00001117.fits,-1.251660,-5.080290,3.412281,50.000000,50.000000
1577952410.580867,psf_trial1_00001122.fits,-1.251660,-5.080290,3.412281,50.000000,50.000000
1577952411.272600,psf_trial1_00001127.fits,-1.252084,-4.057732,3.415648,50.000000,50.000000
1577952411.958455,psf_trial1_00001132.fits,-1.005131,-4.287314,-1.991404,50.000000,50.000000
1577952412.641562,psf_trial1_00001137.fits,-1.003923,-5.321721,-1.991059,50.000000,50.000000
1577952413.321509,psf_trial1_00001142.fits,-0.999389,-5.083442,-0.060106,50.000000,50.000000
1577952414.002623,psf_trial1_00001146.fits,-1.251340,-5.066534,5.625674,50.000000,50.000000
1577952414.683995,psf_trial1_00001151.fits,-1.001366,-6.251125,-0.983084,50.000000,50.000000
1577952415.371342,psf_trial1_00001156.fits,-1.250756,-6.103687,4.577820,50.000000,50.000000
1577952416.066298,psf_trial1_00001161.fits,-1.250756,-6.103687,4.577820,50.000000,50.000000
1577952416.748966,psf_trial1_00001166.fits,-1.492609,-5.983449,4.833155,50.000000,50.000000
1577952417.435849,psf_trial1_00001170.fits,-1.492072,-7.030022,5.843523,50.000000,50.000000
1577952418.126184,psf_trial1_00001175.fits,-1.250756,-6.103687,4.577820,50.000000,50.000000
1577952418.807770,psf_trial1_00001180.fits,-1.250756,-6.103687,4.577820,50.000000,50.000000
1577952419.489904,psf_trial1_00001185.fits,-1.250756,-6.103687,4.577820,50.000000,50.000000
1577952420.177986,psf_trial1_00001190.fits,-1.251267,-5.077081,4.587594,50.000000,50.000000
1577952420.873959,psf_trial1_00001194.fits,-1.491767,-4.914766,5.858231,50.000000,50.000000
1577952421.558986,psf_trial1_00001199.fits,-1.250989,-6.103073,3.404592,50.000000,50.000000
1577952422.251147,psf_trial1_00001204.fits,-1.250608,-7.124561,3.403317,50.000000,50.000000
1577952422.940844,psf_trial1_00001209.fits,-1.002307,-7.115212,-2.002289,50.000000,50.000000
1577952423.635294,psf_trial1_00001214.fits,-1.003640,-7.115690,-3.024258,50.000000,50.000000
1577952424.319622,psf_trial1_00001219.fits,-1.003640,-7.115690,-3.024258,50.000000,50.000000
1577952425.003787,psf_trial1_00001223.fits,-1.003640,-7.115690,-3.024258,50.000000,50.000000
1577952425.687903,psf_trial1_00001228.fits,-1.004026,-6.348467,-3.013735,50.000000,50.000000
1577952426.384410,psf_trial1_00001233.fits,-1.003640,-7.115690,-3.024258,50.000000,50.000000
1577952427.075380,psf_trial1_00001238.fits,-1.003640,-7.115690,-3.024258,50.000000,50.000000
1577952427.767263,psf_trial1_00001243.fits,-0.747741,-7.130867,1.350618,50.000000,50.000000
1577952428.455181,psf_trial1_00001247.fits,-1.004173,-8.149371,-4.087935,50.000000,50.000000
1577952429.149107,psf_trial1_00001252.fits,-1.004173,-8.149371,-4.087935,50.000000,50.000000
1577952429.834654,psf_trial1_00001257.fits,-1.494715,-6.838386,2.805589,50.000000,50.000000
1577952430.518974,psf_trial1_00001262.fits,-1.493822,-6.838420,3.840856,50.000000,50.000000
1577952431.212655,psf_trial1_00001267.fits,1.852330,16.964308,-15.619754,50.000000,50.000000
1577952431.901571,psf_trial1_00001272.fits,1.852330,16.964308,-15.619754,50.000000,50.000000
1577952432.596176,psf_trial1_00001276.fits,1.355806,-7.198339,-4.869418,50.000000,50.000000
1577952433.282354,psf_trial1_00001281.fits,1.356139,-6.190350,-4.860830,50.000000,50.000000
1577952433.968739,psf_trial1_00001286.fits,1.357049,-7.177096,-3.821887,50.000000,50.000000
1577952434.657512,psf_trial1_00001291.fits,1.125114,-5.694087,4.654858,50.000000,50.000000
1577952435.341276,psf_trial1_00001296.fits,1.127111,-5.910072,5.236888,50.000000,50.000000
1577952436.033609,psf_trial1_00001300.fits,1.127111,-5.910072,5.236888,50.000000,50.000000
1577952436.724429,psf_trial1_00001305.fits,1.127111,-5.910072,5.236888,50.000000,50.000000
1577952437.411074,psf_trial1_00001310.fits,1.128332,-5.924437,6.265066,50.000000,50.000000
1577952438.106269,psf_trial1_00001315.fits,1.126926,-6.914637,6.260522,50.000000,50.000000
1577952438.810052,psf_trial1_00001320.fits,1.359740,-7.170630,-1.564496,50.000000,50.000000
1577952439.511107,psf_trial1_00001325.fits,1.625726,-7.029226,4.991915,50.000000,50.000000
1577952440.214020,psf_trial1_00001330.fits,1.358268,-7.173116,-2.695827,50.000000,50.000000
1577952440.914976,psf_trial1_00001334.fits,1.123736,-6.900216,5.227472,50.000000,50.000000
1577952441.619510,psf_trial1_00001339.fits,1.119081,-6.827983,4.314199,50.000000,50.000000
1577952442.324961,psf_trial1_00001344.fits,1.119081,-6.827983,4.314199,50.000000,50.000000
1577952443.023763,psf_trial1_00001349.fits,1.119081,-6.827983,4.314199,50.000000,50.000000
1577952443.731939,psf_trial1_00001354.fits,1.128323,-4.710609,4.661963,50.000000,50.000000
1577952444.423572,psf_trial1_00001359.fits,1.128905,-4.240133,4.653988,50.000000,50.000000
