time,filename,opd_retrieved,tip_retrieved,tilt_retrieved,x_center_retrieved,y_center_retrieved
1577955429.604885,psf_trial3_00000098.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577955430.265970,psf_trial3_00000102.fits,-0.000087,-0.934707,0.005391,50.000000,50.000000
1577955430.937544,psf_trial3_00000107.fits,-0.000087,-0.934707,0.005391,50.000000,50.000000
1577955431.602545,psf_trial3_00000112.fits,-0.000087,-0.934707,0.005391,50.000000,50.000000
1577955432.262906,psf_trial3_00000116.fits,-0.000311,-2.000909,0.005210,50.000000,50.000000
1577955432.927842,psf_trial3_00000121.fits,-0.000311,-2.000909,0.005210,50.000000,50.000000
1577955433.596829,psf_trial3_00000126.fits,-0.000436,-3.067589,0.005028,50.000000,50.000000
1577955434.263248,psf_trial3_00000130.fits,-0.000436,-3.067589,0.005028,50.000000,50.000000
1577955434.924334,psf_trial3_00000135.fits,-0.000436,-3.067589,0.005028,50.000000,50.000000
1577955435.595713,psf_trial3_00000139.fits,-0.000436,-3.067589,0.005028,50.000000,50.000000
1577955436.265952,psf_trial3_00000144.fits,-0.000436,-3.067589,0.005028,50.000000,50.000000
1577955436.929019,psf_trial3_00000149.fits,-0.000436,-3.067589,0.005028,50.000000,50.000000
1577955437.585700,psf_trial3_00000153.fits,-0.000436,-3.067589,0.005028,50.000000,50.000000
1577955438.241286,psf_trial3_00000158.fits,-0.000436,-3.067589,0.005028,50.000000,50.000000
1577955438.905082,psf_trial3_00000163.fits,-0.000436,-3.067589,0.005028,50.000000,50.000000
1577955439.564982,psf_trial3_00000167.fits,-0.000436,-3.067589,0.005028,50.000000,50.000000
1577955440.236893,psf_trial3_00000172.fits,-0.000641,-4.134072,0.004849,50.000000,50.000000
1577955440.911119,psf_trial3_00000177.fits,-0.000641,-4.134072,0.004849,50.000000,50.000000
1577955441.576825,psf_trial3_00000181.fits,-0.000641,-4.134072,0.004849,50.000000,50.000000
1577955442.251673,psf_trial3_00000186.fits,-0.000436,-3.067589,0.005028,50.000000,50.000000
1577955443.056452,psf_trial3_00000191.fits,-0.000641,-4.134072,0.004849,50.000000,50.000000
1577955443.713153,psf_trial3_00000195.fits,-0.000641,-4.134072,0.004849,50.000000,50.000000
1577955444.387149,psf_trial3_00000200.fits,-0.000641,-4.134072,0.004849,50.000000,50.000000
1577955445.045860,psf_trial3_00000204.fits,-0.000641,-4.134072,0.004849,50.000000,50.000000
1577955445.709592,psf_trial3_00000209.fits,-0.000641,-4.134072,0.004849,50.000000,50.000000
1577955446.381969,psf_trial3_00000214.fits,-0.000436,-3.067589,0.005028,50.000000,50.000000
1577955447.042221,psf_trial3_00000218.fits,-0.000436,-3.067589,0.005028,50.000000,50.000000
1577955447.706980,psf_trial3_00000223.fits,-0.000436,-3.067589,0.005028,50.000000,50.000000
1577955448.385338,psf_trial3_00000228.fits,-0.000436,-3.067589,0.005028,50.000000,50.000000
1577955449.062968,psf_trial3_00000232.fits,-0.000311,-2.000909,0.005210,50.000000,50.000000
1577955449.729846,psf_trial3_00000237.fits,-0.000311,-2.000909,0.005210,50.000000,50.000000
1577955450.423788,psf_trial3_00000242.fits,-0.000311,-2.000909,0.005210,50.000000,50.000000
1577955451.093828,psf_trial3_00000246.fits,-0.000311,-2.000909,0.005210,50.000000,50.000000
1577955451.758656,psf_trial3_00000251.fits,-0.000087,-0.934707,0.005391,50.000000,50.000000
1577955452.416857,psf_trial3_00000256.fits,-0.000087,-0.934707,0.005391,50.000000,50.000000
1577955453.073759,psf_trial3_00000260.fits,0.000219,0.925440,-0.002064,50.000000,50.000000
1577955453.760472,psf_trial3_00000265.fits,0.000219,0.925440,-0.002064,50.000000,50.000000
1577955454.425363,psf_trial3_00000269.fits,0.000219,0.925440,-0.002064,50.000000,50.000000
1577955455.097315,psf_trial3_00000274.fits,0.000219,0.925440,-0.002064,50.000000,50.000000
1577955455.775545,psf_trial3_00000279.fits,0.000219,0.925440,-0.002064,50.000000,50.000000
1577955456.439365,psf_trial3_00000283.fits,0.000446,1.991666,-0.001871,50.000000,50.000000
1577955457.118322,psf_trial3_00000288.fits,0.000446,1.991666,-0.001871,50.000000,50.000000
1577955457.799236,psf_trial3_00000293.fits,0.000219,0.925440,-0.002064,50.000000,50.000000
1577955458.463190,psf_trial3_00000298.fits,0.000219,0.925440,-0.002064,50.000000,50.000000
1577955459.140294,psf_trial3_00000302.fits,0.000219,0.925440,-0.002064,50.000000,50.000000
1577955459.815338,psf_trial3_00000307.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577955460.478096,psf_trial3_00000312.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577955461.218364,psf_trial3_00000316.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577955461.891708,psf_trial3_00000321.fits,0.000638,3.058257,-0.001681,50.000000,50.000000
1577955462.561964,psf_trial3_00000326.fits,0.000638,3.058257,-0.001681,50.000000,50.000000
1577955463.237429,psf_trial3_00000331.fits,0.000638,3.058257,-0.001681,50.000000,50.000000
1577955463.904764,psf_trial3_00000335.fits,0.000853,4.124784,-0.001500,50.000000,50.000000
1577955464.574716,psf_trial3_00000340.fits,0.000853,4.124784,-0.001500,50.000000,50.000000
1577955465.242866,psf_trial3_00000345.fits,0.000959,4.941646,-0.001514,50.000000,50.000000
1577955465.910680,psf_trial3_00000349.fits,0.000959,4.941646,-0.001514,50.000000,50.000000
1577955466.584417,psf_trial3_00000354.fits,0.000959,4.941646,-0.001514,50.000000,50.000000
1577955467.254952,psf_trial3_00000359.fits,0.000959,4.941646,-0.001514,50.000000,50.000000
1577955467.916128,psf_trial3_00000363.fits,0.000959,4.941646,-0.001514,50.000000,50.000000
1577955468.585675,psf_trial3_00000368.fits,0.001164,5.986889,-0.001247,50.000000,50.000000
1577955469.265139,psf_trial3_00000373.fits,0.001164,5.986889,-0.001247,50.000000,50.000000
1577955469.931295,psf_trial3_00000377.fits,0.001325,6.925408,0.007674,50.000000,50.000000
1577955470.609016,psf_trial3_00000382.fits,0.001325,6.925408,0.007674,50.000000,50.000000
1577955471.273687,psf_trial3_00000387.fits,0.001325,6.925408,0.007674,50.000000,50.000000
1577955471.948045,psf_trial3_00000391.fits,0.001325,6.925408,0.007674,50.000000,50.000000
1577955472.612000,psf_trial3_00000396.fits,0.001325,6.925408,0.007674,50.000000,50.000000
1577955473.276958,psf_trial3_00000401.fits,0.001325,6.925408,0.007674,50.000000,50.000000
1577955473.955944,psf_trial3_00000405.fits,0.001325,6.925408,0.007674,50.000000,50.000000
1577955474.640334,psf_trial3_00000410.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955475.310685,psf_trial3_00000415.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955475.974726,psf_trial3_00000419.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955476.645295,psf_trial3_00000424.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955477.319048,psf_trial3_00000429.fits,0.001325,6.925408,0.007674,50.000000,50.000000
1577955477.993337,psf_trial3_00000433.fits,0.001325,6.925408,0.007674,50.000000,50.000000
1577955478.673523,psf_trial3_00000438.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955479.348400,psf_trial3_00000443.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955480.151281,psf_trial3_00000447.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955480.831952,psf_trial3_00000452.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955481.505425,psf_trial3_00000457.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955482.192116,psf_trial3_00000462.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955482.867171,psf_trial3_00000466.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955483.544858,psf_trial3_00000471.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955484.226074,psf_trial3_00000476.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955484.898275,psf_trial3_00000481.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955485.563483,psf_trial3_00000485.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955486.251722,psf_trial3_00000490.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955486.931618,psf_trial3_00000495.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955487.614243,psf_trial3_00000499.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955488.284388,psf_trial3_00000504.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955488.961804,psf_trial3_00000509.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955489.644223,psf_trial3_00000514.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955490.323337,psf_trial3_00000518.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955491.018193,psf_trial3_00000523.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955491.704511,psf_trial3_00000528.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955492.385870,psf_trial3_00000533.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955493.055596,psf_trial3_00000537.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955493.733179,psf_trial3_00000542.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955494.411253,psf_trial3_00000547.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955495.080068,psf_trial3_00000551.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955495.755050,psf_trial3_00000556.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955496.426849,psf_trial3_00000561.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955497.105906,psf_trial3_00000565.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955497.779761,psf_trial3_00000570.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955498.583980,psf_trial3_00000575.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955499.264954,psf_trial3_00000579.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955499.939332,psf_trial3_00000584.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955500.609841,psf_trial3_00000589.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955501.279278,psf_trial3_00000593.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955501.953156,psf_trial3_00000598.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955502.627919,psf_trial3_00000603.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955503.306350,psf_trial3_00000607.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955503.993496,psf_trial3_00000612.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955504.666201,psf_trial3_00000617.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955505.344617,psf_trial3_00000622.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955506.020274,psf_trial3_00000626.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955506.705085,psf_trial3_00000631.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955507.395776,psf_trial3_00000636.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955508.065321,psf_trial3_00000641.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955508.746482,psf_trial3_00000645.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955509.426246,psf_trial3_00000650.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955510.104702,psf_trial3_00000655.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955510.789580,psf_trial3_00000659.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955511.457016,psf_trial3_00000664.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955512.126374,psf_trial3_00000669.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955512.798074,psf_trial3_00000673.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955513.487951,psf_trial3_00000678.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955514.156701,psf_trial3_00000683.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955514.844074,psf_trial3_00000687.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955515.524003,psf_trial3_00000692.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955516.200967,psf_trial3_00000697.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955516.871811,psf_trial3_00000702.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955517.594973,psf_trial3_00000706.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955518.295660,psf_trial3_00000711.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955518.985107,psf_trial3_00000716.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955519.685974,psf_trial3_00000721.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955520.364298,psf_trial3_00000726.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955521.045372,psf_trial3_00000731.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955521.744505,psf_trial3_00000735.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955522.431173,psf_trial3_00000740.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955523.116327,psf_trial3_00000745.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955523.804962,psf_trial3_00000750.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955524.504581,psf_trial3_00000755.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955525.204284,psf_trial3_00000759.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955525.894446,psf_trial3_00000764.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955526.578806,psf_trial3_00000769.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955527.253878,psf_trial3_00000774.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955527.929989,psf_trial3_00000779.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955528.604550,psf_trial3_00000783.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955529.280701,psf_trial3_00000788.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955529.957665,psf_trial3_00000793.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955530.638081,psf_trial3_00000797.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955531.311224,psf_trial3_00000802.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955531.995448,psf_trial3_00000807.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955532.674491,psf_trial3_00000812.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955533.360488,psf_trial3_00000816.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955534.030460,psf_trial3_00000821.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955534.713308,psf_trial3_00000826.fits,0.001325,6.925408,0.007674,50.000000,50.000000
1577955535.398131,psf_trial3_00000831.fits,0.001325,6.925408,0.007674,50.000000,50.000000
1577955536.200195,psf_trial3_00000835.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955536.881751,psf_trial3_00000840.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955537.574753,psf_trial3_00000845.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955538.253744,psf_trial3_00000850.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955538.927489,psf_trial3_00000855.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955539.621270,psf_trial3_00000859.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955540.314744,psf_trial3_00000864.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955541.006298,psf_trial3_00000869.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955541.713054,psf_trial3_00000874.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955542.410224,psf_trial3_00000879.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955543.090697,psf_trial3_00000884.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955543.786513,psf_trial3_00000888.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955544.465088,psf_trial3_00000893.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955545.147630,psf_trial3_00000898.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955545.836311,psf_trial3_00000903.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955546.523599,psf_trial3_00000907.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955547.212364,psf_trial3_00000912.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955547.888625,psf_trial3_00000917.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955548.573798,psf_trial3_00000922.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955549.248522,psf_trial3_00000926.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955549.926491,psf_trial3_00000931.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955550.607024,psf_trial3_00000936.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955551.286069,psf_trial3_00000941.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955551.967602,psf_trial3_00000945.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955552.648732,psf_trial3_00000950.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955553.321932,psf_trial3_00000955.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955553.998091,psf_trial3_00000960.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955554.809009,psf_trial3_00000964.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955555.490731,psf_trial3_00000969.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955556.203221,psf_trial3_00000974.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955556.894314,psf_trial3_00000979.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955557.583797,psf_trial3_00000984.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955558.273857,psf_trial3_00000989.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955558.969989,psf_trial3_00000994.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955559.653445,psf_trial3_00000998.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955560.346770,psf_trial3_00001003.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955561.026726,psf_trial3_00001008.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955561.710600,psf_trial3_00001013.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955562.395225,psf_trial3_00001017.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955563.074565,psf_trial3_00001022.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955563.761515,psf_trial3_00001027.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955564.438961,psf_trial3_00001032.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955565.128845,psf_trial3_00001036.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955565.804487,psf_trial3_00001041.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955566.493042,psf_trial3_00001046.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955567.177218,psf_trial3_00001051.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955567.857871,psf_trial3_00001055.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955568.554010,psf_trial3_00001060.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955569.242939,psf_trial3_00001065.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955569.953558,psf_trial3_00001070.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955570.643549,psf_trial3_00001074.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955571.329671,psf_trial3_00001079.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955572.009929,psf_trial3_00001084.fits,0.001325,6.925408,0.007674,50.000000,50.000000
1577955572.704891,psf_trial3_00001089.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955573.389127,psf_trial3_00001094.fits,0.001542,7.984380,0.007855,50.000000,50.000000
1577955574.066051,psf_trial3_00001098.fits,0.001796,8.886931,0.001273,50.000000,50.000000
1577955574.755943,psf_trial3_00001103.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955575.458470,psf_trial3_00001108.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955576.153994,psf_trial3_00001112.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955576.846547,psf_trial3_00001117.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955577.539779,psf_trial3_00001122.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955578.235302,psf_trial3_00001127.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955578.929308,psf_trial3_00001132.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955579.615297,psf_trial3_00001137.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955580.323117,psf_trial3_00001141.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955581.013543,psf_trial3_00001146.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955581.705045,psf_trial3_00001151.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955582.396012,psf_trial3_00001156.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955583.112262,psf_trial3_00001161.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955583.809516,psf_trial3_00001166.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955584.498107,psf_trial3_00001171.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955585.196292,psf_trial3_00001175.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955585.899345,psf_trial3_00001180.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955586.589848,psf_trial3_00001185.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955587.271247,psf_trial3_00001190.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955587.961201,psf_trial3_00001195.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955588.654503,psf_trial3_00001199.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955589.348619,psf_trial3_00001204.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955590.036334,psf_trial3_00001209.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955590.734884,psf_trial3_00001214.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955591.427329,psf_trial3_00001219.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955592.124897,psf_trial3_00001223.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955592.943267,psf_trial3_00001228.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955593.624004,psf_trial3_00001233.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955594.320465,psf_trial3_00001238.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955595.010712,psf_trial3_00001243.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955595.693479,psf_trial3_00001248.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955596.377165,psf_trial3_00001253.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955597.059921,psf_trial3_00001257.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955597.750409,psf_trial3_00001262.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955598.442755,psf_trial3_00001267.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955599.134791,psf_trial3_00001272.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955599.819808,psf_trial3_00001276.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955600.525373,psf_trial3_00001281.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955601.213405,psf_trial3_00001286.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955601.908505,psf_trial3_00001291.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955602.606151,psf_trial3_00001296.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955603.295950,psf_trial3_00001300.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955603.979414,psf_trial3_00001305.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955604.666931,psf_trial3_00001310.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955605.355947,psf_trial3_00001315.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955606.052183,psf_trial3_00001319.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955606.751587,psf_trial3_00001324.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955607.437674,psf_trial3_00001329.fits,-0.001381,-8.408249,-0.004792,51.000000,50.000000
1577955608.116659,psf_trial3_00001334.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955608.810865,psf_trial3_00001338.fits,-0.001551,-9.209562,-0.007903,51.000000,50.000000
1577955609.501951,psf_trial3_00001343.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
1577955610.203384,psf_trial3_00001348.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955610.903873,psf_trial3_00001353.fits,0.002017,9.953348,0.001451,50.000000,50.000000
1577955611.722787,psf_trial3_00001358.fits,-0.001894,-10.377641,0.001753,51.000000,50.000000
