filename,opd_injected,tip_injected,tilt_injected,x_shift_injected,y_shift_injected
psf_trial4_00004041.fits,0.0,0.0,4.000000000000001,,
psf_trial4_00005683.fits,0.0,0.0,3.0,,
psf_trial4_00000189.fits,0.0,0.0,2.0,,
psf_trial4_00000476.fits,0.0,0.0,9.0,,
psf_trial4_00006930.fits,0.0,0.0,11.0,,
psf_trial4_00009595.fits,0.0,0.0,7.999999999999998,,
psf_trial4_00004721.fits,0.0,0.0,8.0,,
psf_trial4_00000562.fits,0.0,0.0,7.000000000000001,,
psf_trial4_00006356.fits,0.0,0.0,17.0,,
psf_trial4_00009787.fits,0.0,0.0,9.999999999999996,,
psf_trial4_00008370.fits,0.0,0.0,21.0,,
psf_trial4_00007784.fits,0.0,0.0,20.0,,
psf_trial4_00007998.fits,0.0,0.0,26.00000000000001,,
psf_trial4_00005368.fits,0.0,0.0,-3.000000000000001,,
psf_trial4_00005153.fits,0.0,0.0,4.0,,
psf_trial4_00006139.fits,0.0,0.0,9.0,,
psf_trial4_00007938.fits,0.0,0.0,24.00000000000001,,
psf_trial4_00008703.fits,0.0,0.0,8.999999999999998,,
psf_trial4_00005503.fits,0.0,0.0,6.000000000000001,,
psf_trial4_00002980.fits,0.0,0.0,-4.0,,
psf_trial4_00002615.fits,0.0,0.0,-4.0,,
psf_trial4_00008214.fits,0.0,0.0,25.00000000000001,,
psf_trial4_00000912.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00005955.fits,0.0,0.0,10.0,,
psf_trial4_00001750.fits,0.0,0.0,-7.000000000000001,,
psf_trial4_00003047.fits,0.0,0.0,-9.0,,
psf_trial4_00007420.fits,0.0,0.0,17.0,,
psf_trial4_00007987.fits,0.0,0.0,26.00000000000001,,
psf_trial4_00006998.fits,0.0,0.0,13.0,,
psf_trial4_00009346.fits,0.0,0.0,11.0,,
psf_trial4_00006158.fits,0.0,0.0,9.0,,
psf_trial4_00009508.fits,0.0,0.0,6.999999999999998,,
psf_trial4_00007681.fits,0.0,0.0,18.0,,
psf_trial4_00005130.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00003355.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00000710.fits,0.0,0.0,3.0,,
psf_trial4_00003588.fits,0.0,0.0,3.000000000000001,,
psf_trial4_00008952.fits,0.0,0.0,8.999999999999998,,
psf_trial4_00007229.fits,0.0,0.0,14.0,,
psf_trial4_00006931.fits,0.0,0.0,11.0,,
psf_trial4_00002576.fits,0.0,0.0,-3.0,,
psf_trial4_00006420.fits,0.0,0.0,18.0,,
psf_trial4_00007908.fits,0.0,0.0,23.00000000000001,,
psf_trial4_00002154.fits,0.0,0.0,-6.000000000000001,,
psf_trial4_00009477.fits,0.0,0.0,8.999999999999998,,
psf_trial4_00004011.fits,0.0,0.0,4.000000000000001,,
psf_trial4_00000709.fits,0.0,0.0,3.0,,
psf_trial4_00002464.fits,0.0,0.0,-3.0,,
psf_trial4_00009814.fits,0.0,0.0,8.999999999999998,,
psf_trial4_00007133.fits,0.0,0.0,12.0,,
psf_trial4_00008125.fits,0.0,0.0,20.0,,
psf_trial4_00002445.fits,0.0,0.0,-3.0,,
psf_trial4_00006748.fits,0.0,0.0,13.0,,
psf_trial4_00000266.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00002823.fits,0.0,0.0,-7.000000000000001,,
psf_trial4_00009097.fits,0.0,0.0,7.999999999999998,,
psf_trial4_00003234.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00008830.fits,0.0,0.0,4.999999999999997,,
psf_trial4_00003361.fits,0.0,0.0,-6.000000000000001,,
psf_trial4_00001375.fits,0.0,0.0,-1.0,,
psf_trial4_00003945.fits,0.0,0.0,3.000000000000001,,
psf_trial4_00004526.fits,0.0,0.0,9.0,,
psf_trial4_00009435.fits,0.0,0.0,12.0,,
psf_trial4_00000905.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00002081.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00003498.fits,0.0,0.0,-0.9999999999999998,,
psf_trial4_00003131.fits,0.0,0.0,-2.0,,
psf_trial4_00001726.fits,0.0,0.0,-7.000000000000001,,
psf_trial4_00004262.fits,0.0,0.0,3.0,,
psf_trial4_00000983.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00006267.fits,0.0,0.0,15.0,,
psf_trial4_00006197.fits,0.0,0.0,12.0,,
psf_trial4_00004152.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00006297.fits,0.0,0.0,16.0,,
psf_trial4_00009783.fits,0.0,0.0,9.999999999999996,,
psf_trial4_00004199.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00003005.fits,0.0,0.0,-10.0,,
psf_trial4_00004186.fits,0.0,0.0,7.000000000000001,,
psf_trial4_00003314.fits,0.0,0.0,-2.0,,
psf_trial4_00006224.fits,0.0,0.0,14.0,,
psf_trial4_00001164.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00008980.fits,0.0,0.0,8.999999999999998,,
psf_trial4_00003679.fits,0.0,0.0,4.000000000000001,,
psf_trial4_00007079.fits,0.0,0.0,16.0,,
psf_trial4_00008599.fits,0.0,0.0,19.0,,
psf_trial4_00005951.fits,0.0,0.0,10.0,,
psf_trial4_00004677.fits,0.0,0.0,6.000000000000001,,
psf_trial4_00005119.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00001320.fits,0.0,0.0,-3.000000000000001,,
psf_trial4_00001237.fits,0.0,0.0,-3.000000000000001,,
psf_trial4_00004711.fits,0.0,0.0,7.000000000000001,,
psf_trial4_00005817.fits,0.0,0.0,-3.4694469519536e-16,,
psf_trial4_00007295.fits,0.0,0.0,15.0,,
psf_trial4_00005619.fits,0.0,0.0,4.0,,
psf_trial4_00009433.fits,0.0,0.0,12.0,,
psf_trial4_00005534.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00007544.fits,0.0,0.0,20.0,,
psf_trial4_00007222.fits,0.0,0.0,14.0,,
psf_trial4_00000546.fits,0.0,0.0,8.0,,
psf_trial4_00006143.fits,0.0,0.0,9.0,,
psf_trial4_00006043.fits,0.0,0.0,10.0,,
psf_trial4_00001388.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00002964.fits,0.0,0.0,-6.000000000000001,,
psf_trial4_00006274.fits,0.0,0.0,15.0,,
psf_trial4_00005124.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00000542.fits,0.0,0.0,9.0,,
psf_trial4_00009506.fits,0.0,0.0,6.999999999999998,,
psf_trial4_00002614.fits,0.0,0.0,-4.0,,
psf_trial4_00009571.fits,0.0,0.0,7.999999999999998,,
psf_trial4_00002996.fits,0.0,0.0,-8.0,,
psf_trial4_00005911.fits,0.0,0.0,6.000000000000001,,
psf_trial4_00005851.fits,0.0,0.0,-3.4694469519536e-16,,
psf_trial4_00005663.fits,0.0,0.0,4.0,,
psf_trial4_00006814.fits,0.0,0.0,14.0,,
psf_trial4_00003674.fits,0.0,0.0,3.000000000000001,,
psf_trial4_00000776.fits,0.0,0.0,0.9999999999999998,,
psf_trial4_00000485.fits,0.0,0.0,9.0,,
psf_trial4_00009155.fits,0.0,0.0,6.999999999999998,,
psf_trial4_00009342.fits,0.0,0.0,9.999999999999996,,
psf_trial4_00001971.fits,0.0,0.0,-2.0,,
psf_trial4_00005811.fits,0.0,0.0,0.9999999999999998,,
psf_trial4_00001063.fits,0.0,0.0,-4.000000000000001,,
psf_trial4_00008543.fits,0.0,0.0,21.0,,
psf_trial4_00004736.fits,0.0,0.0,6.000000000000001,,
psf_trial4_00001292.fits,0.0,0.0,-1.0,,
psf_trial4_00003400.fits,0.0,0.0,-3.0,,
psf_trial4_00005132.fits,0.0,0.0,4.0,,
psf_trial4_00009811.fits,0.0,0.0,7.999999999999998,,
psf_trial4_00003928.fits,0.0,0.0,2.0,,
psf_trial4_00008796.fits,0.0,0.0,3.999999999999997,,
psf_trial4_00000294.fits,0.0,0.0,4.0,,
psf_trial4_00003296.fits,0.0,0.0,-2.0,,
psf_trial4_00003190.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00008547.fits,0.0,0.0,22.00000000000001,,
psf_trial4_00007130.fits,0.0,0.0,13.0,,
psf_trial4_00009440.fits,0.0,0.0,11.0,,
psf_trial4_00008416.fits,0.0,0.0,23.00000000000001,,
psf_trial4_00008834.fits,0.0,0.0,5.999999999999998,,
psf_trial4_00006639.fits,0.0,0.0,22.00000000000001,,
psf_trial4_00000916.fits,0.0,0.0,-4.000000000000001,,
psf_trial4_00004746.fits,0.0,0.0,7.000000000000001,,
psf_trial4_00009058.fits,0.0,0.0,7.999999999999998,,
psf_trial4_00005361.fits,0.0,0.0,-3.000000000000001,,
psf_trial4_00006725.fits,0.0,0.0,15.0,,
psf_trial4_00006417.fits,0.0,0.0,19.0,,
psf_trial4_00008187.fits,0.0,0.0,25.00000000000001,,
psf_trial4_00002166.fits,0.0,0.0,-6.000000000000001,,
psf_trial4_00002936.fits,0.0,0.0,-4.0,,
psf_trial4_00002115.fits,0.0,0.0,-4.0,,
psf_trial4_00008587.fits,0.0,0.0,21.0,,
psf_trial4_00003623.fits,0.0,0.0,3.000000000000001,,
psf_trial4_00001462.fits,0.0,0.0,-9.0,,
psf_trial4_00002557.fits,0.0,0.0,-4.0,,
psf_trial4_00002330.fits,0.0,0.0,2.0,,
psf_trial4_00000021.fits,0.0,0.0,-4.0,,
psf_trial4_00008325.fits,0.0,0.0,25.00000000000001,,
psf_trial4_00002581.fits,0.0,0.0,-3.0,,
psf_trial4_00005884.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00009142.fits,0.0,0.0,6.999999999999998,,
psf_trial4_00002427.fits,0.0,0.0,-0.9999999999999998,,
psf_trial4_00004438.fits,0.0,0.0,7.000000000000001,,
psf_trial4_00004867.fits,0.0,0.0,8.0,,
psf_trial4_00009961.fits,0.0,0.0,6.999999999999998,,
psf_trial4_00004855.fits,0.0,0.0,8.0,,
psf_trial4_00006061.fits,0.0,0.0,8.0,,
psf_trial4_00009692.fits,0.0,0.0,8.999999999999998,,
psf_trial4_00004893.fits,0.0,0.0,8.0,,
psf_trial4_00006635.fits,0.0,0.0,22.00000000000001,,
psf_trial4_00000617.fits,0.0,0.0,7.000000000000001,,
psf_trial4_00008523.fits,0.0,0.0,20.0,,
psf_trial4_00002570.fits,0.0,0.0,-4.0,,
psf_trial4_00003515.fits,0.0,0.0,-2.0,,
psf_trial4_00000910.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00009825.fits,0.0,0.0,7.999999999999998,,
psf_trial4_00002753.fits,0.0,0.0,-4.0,,
psf_trial4_00005047.fits,0.0,0.0,8.0,,
psf_trial4_00004065.fits,0.0,0.0,4.000000000000001,,
psf_trial4_00000207.fits,0.0,0.0,3.000000000000001,,
psf_trial4_00001904.fits,0.0,0.0,-2.0,,
psf_trial4_00008422.fits,0.0,0.0,22.00000000000001,,
psf_trial4_00008065.fits,0.0,0.0,23.00000000000001,,
psf_trial4_00002626.fits,0.0,0.0,-4.0,,
psf_trial4_00007438.fits,0.0,0.0,17.0,,
psf_trial4_00009264.fits,0.0,0.0,7.999999999999998,,
psf_trial4_00001224.fits,0.0,0.0,-4.000000000000001,,
psf_trial4_00006056.fits,0.0,0.0,8.0,,
psf_trial4_00003141.fits,0.0,0.0,-2.0,,
psf_trial4_00009384.fits,0.0,0.0,11.0,,
psf_trial4_00001694.fits,0.0,0.0,-9.0,,
psf_trial4_00006971.fits,0.0,0.0,14.0,,
psf_trial4_00000956.fits,0.0,0.0,-4.000000000000001,,
psf_trial4_00007614.fits,0.0,0.0,18.0,,
psf_trial4_00007707.fits,0.0,0.0,18.0,,
psf_trial4_00006008.fits,0.0,0.0,10.0,,
psf_trial4_00006200.fits,0.0,0.0,12.0,,
psf_trial4_00004521.fits,0.0,0.0,9.0,,
psf_trial4_00004278.fits,0.0,0.0,2.0,,
psf_trial4_00003669.fits,0.0,0.0,3.000000000000001,,
psf_trial4_00007785.fits,0.0,0.0,20.0,,
psf_trial4_00002667.fits,0.0,0.0,-2.0,,
psf_trial4_00004656.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00000132.fits,0.0,0.0,1.0,,
psf_trial4_00004450.fits,0.0,0.0,7.000000000000001,,
psf_trial4_00000681.fits,0.0,0.0,6.000000000000001,,
psf_trial4_00002468.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00001769.fits,0.0,0.0,-7.000000000000001,,
psf_trial4_00006553.fits,0.0,0.0,22.00000000000001,,
psf_trial4_00009879.fits,0.0,0.0,8.999999999999998,,
psf_trial4_00003865.fits,0.0,0.0,6.000000000000002,,
psf_trial4_00005156.fits,0.0,0.0,4.0,,
psf_trial4_00005834.fits,0.0,0.0,-3.4694469519536e-16,,
psf_trial4_00005712.fits,0.0,0.0,3.0,,
psf_trial4_00004307.fits,0.0,0.0,0.9999999999999998,,
psf_trial4_00007737.fits,0.0,0.0,20.0,,
psf_trial4_00005406.fits,0.0,0.0,2.0,,
psf_trial4_00002342.fits,0.0,0.0,3.000000000000001,,
psf_trial4_00009634.fits,0.0,0.0,8.999999999999998,,
psf_trial4_00009635.fits,0.0,0.0,8.999999999999998,,
psf_trial4_00008696.fits,0.0,0.0,11.0,,
psf_trial4_00002666.fits,0.0,0.0,-2.0,,
psf_trial4_00003490.fits,0.0,0.0,-2.0,,
psf_trial4_00004003.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00004619.fits,0.0,0.0,10.0,,
psf_trial4_00009263.fits,0.0,0.0,7.999999999999998,,
psf_trial4_00003280.fits,0.0,0.0,-3.0,,
psf_trial4_00002244.fits,0.0,0.0,3.46944695195361e-16,,
psf_trial4_00001703.fits,0.0,0.0,-9.0,,
psf_trial4_00002218.fits,0.0,0.0,-2.0,,
psf_trial4_00007348.fits,0.0,0.0,16.0,,
psf_trial4_00005227.fits,0.0,0.0,0.9999999999999998,,
psf_trial4_00004969.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00001664.fits,0.0,0.0,-8.0,,
psf_trial4_00007920.fits,0.0,0.0,24.00000000000001,,
psf_trial4_00008380.fits,0.0,0.0,20.0,,
psf_trial4_00006412.fits,0.0,0.0,19.0,,
psf_trial4_00002887.fits,0.0,0.0,-4.0,,
psf_trial4_00005341.fits,0.0,0.0,-3.000000000000001,,
psf_trial4_00002412.fits,0.0,0.0,-0.9999999999999998,,
psf_trial4_00000942.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00002548.fits,0.0,0.0,-4.0,,
psf_trial4_00001283.fits,0.0,0.0,-1.0,,
psf_trial4_00004352.fits,0.0,0.0,3.0,,
psf_trial4_00008143.fits,0.0,0.0,21.0,,
psf_trial4_00000354.fits,0.0,0.0,8.0,,
psf_trial4_00005086.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00005946.fits,0.0,0.0,10.0,,
psf_trial4_00002638.fits,0.0,0.0,-3.0,,
psf_trial4_00004942.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00002517.fits,0.0,0.0,-4.0,,
psf_trial4_00008982.fits,0.0,0.0,8.999999999999998,,
psf_trial4_00000955.fits,0.0,0.0,-4.000000000000001,,
psf_trial4_00000650.fits,0.0,0.0,6.000000000000001,,
psf_trial4_00005540.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00003620.fits,0.0,0.0,3.000000000000001,,
psf_trial4_00004857.fits,0.0,0.0,8.0,,
psf_trial4_00008204.fits,0.0,0.0,25.00000000000001,,
psf_trial4_00000959.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00003905.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00003442.fits,0.0,0.0,-0.9999999999999998,,
psf_trial4_00005217.fits,0.0,0.0,2.0,,
psf_trial4_00005710.fits,0.0,0.0,3.0,,
psf_trial4_00000761.fits,0.0,0.0,-3.4694469519536e-16,,
psf_trial4_00006099.fits,0.0,0.0,9.0,,
psf_trial4_00002237.fits,0.0,0.0,-0.9999999999999998,,
psf_trial4_00001838.fits,0.0,0.0,-7.000000000000001,,
psf_trial4_00005684.fits,0.0,0.0,3.0,,
psf_trial4_00001209.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00005919.fits,0.0,0.0,6.000000000000001,,
psf_trial4_00003315.fits,0.0,0.0,-2.0,,
psf_trial4_00001418.fits,0.0,0.0,-6.000000000000001,,
psf_trial4_00006459.fits,0.0,0.0,19.0,,
psf_trial4_00008374.fits,0.0,0.0,21.0,,
psf_trial4_00009211.fits,0.0,0.0,9.999999999999996,,
psf_trial4_00001972.fits,0.0,0.0,-2.0,,
psf_trial4_00004036.fits,0.0,0.0,4.000000000000001,,
psf_trial4_00004734.fits,0.0,0.0,6.000000000000001,,
psf_trial4_00009254.fits,0.0,0.0,7.999999999999998,,
psf_trial4_00004486.fits,0.0,0.0,8.0,,
psf_trial4_00007705.fits,0.0,0.0,18.0,,
psf_trial4_00007353.fits,0.0,0.0,16.0,,
psf_trial4_00000307.fits,0.0,0.0,7.000000000000001,,
psf_trial4_00004676.fits,0.0,0.0,7.000000000000001,,
psf_trial4_00008208.fits,0.0,0.0,25.00000000000001,,
psf_trial4_00005502.fits,0.0,0.0,6.000000000000001,,
psf_trial4_00005042.fits,0.0,0.0,8.0,,
psf_trial4_00006630.fits,0.0,0.0,21.0,,
psf_trial4_00005288.fits,0.0,0.0,-4.000000000000001,,
psf_trial4_00000463.fits,0.0,0.0,10.0,,
psf_trial4_00009175.fits,0.0,0.0,8.999999999999998,,
psf_trial4_00001143.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00004700.fits,0.0,0.0,6.000000000000001,,
psf_trial4_00001495.fits,0.0,0.0,-8.0,,
psf_trial4_00001099.fits,0.0,0.0,-4.000000000000001,,
psf_trial4_00009505.fits,0.0,0.0,6.999999999999998,,
psf_trial4_00007658.fits,0.0,0.0,19.0,,
psf_trial4_00009484.fits,0.0,0.0,8.999999999999998,,
psf_trial4_00006900.fits,0.0,0.0,12.0,,
psf_trial4_00008397.fits,0.0,0.0,23.00000000000001,,
psf_trial4_00001813.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00004713.fits,0.0,0.0,8.0,,
psf_trial4_00001146.fits,0.0,0.0,-6.000000000000002,,
psf_trial4_00003012.fits,0.0,0.0,-11.0,,
psf_trial4_00004724.fits,0.0,0.0,7.000000000000001,,
psf_trial4_00002739.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00000503.fits,0.0,0.0,10.0,,
psf_trial4_00001873.fits,0.0,0.0,-6.000000000000001,,
psf_trial4_00000765.fits,0.0,0.0,0.9999999999999998,,
psf_trial4_00000393.fits,0.0,0.0,10.0,,
psf_trial4_00004320.fits,0.0,0.0,2.0,,
psf_trial4_00009168.fits,0.0,0.0,7.999999999999998,,
psf_trial4_00006045.fits,0.0,0.0,10.0,,
psf_trial4_00001931.fits,0.0,0.0,-0.9999999999999998,,
psf_trial4_00000773.fits,0.0,0.0,0.9999999999999998,,
psf_trial4_00003649.fits,0.0,0.0,2.0,,
psf_trial4_00004451.fits,0.0,0.0,7.000000000000001,,
psf_trial4_00005289.fits,0.0,0.0,-4.000000000000001,,
psf_trial4_00005074.fits,0.0,0.0,6.000000000000001,,
psf_trial4_00005142.fits,0.0,0.0,4.0,,
psf_trial4_00005302.fits,0.0,0.0,-2.0,,
psf_trial4_00008970.fits,0.0,0.0,8.999999999999998,,
psf_trial4_00007604.fits,0.0,0.0,18.0,,
psf_trial4_00004907.fits,0.0,0.0,7.000000000000001,,
psf_trial4_00006233.fits,0.0,0.0,13.0,,
psf_trial4_00001925.fits,0.0,0.0,3.46944695195361e-16,,
psf_trial4_00009774.fits,0.0,0.0,11.0,,
psf_trial4_00007842.fits,0.0,0.0,23.00000000000001,,
psf_trial4_00008318.fits,0.0,0.0,25.00000000000001,,
psf_trial4_00007159.fits,0.0,0.0,8.0,,
psf_trial4_00002652.fits,0.0,0.0,-4.0,,
psf_trial4_00004241.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00000374.fits,0.0,0.0,10.0,,
psf_trial4_00000838.fits,0.0,0.0,-1.0,,
psf_trial4_00006839.fits,0.0,0.0,13.0,,
psf_trial4_00009724.fits,0.0,0.0,8.999999999999998,,
psf_trial4_00005580.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00002283.fits,0.0,0.0,3.46944695195361e-16,,
psf_trial4_00000507.fits,0.0,0.0,11.0,,
psf_trial4_00000581.fits,0.0,0.0,6.000000000000001,,
psf_trial4_00009775.fits,0.0,0.0,11.0,,
psf_trial4_00009136.fits,0.0,0.0,6.999999999999998,,
psf_trial4_00000244.fits,0.0,0.0,7.000000000000001,,
psf_trial4_00002671.fits,0.0,0.0,-2.0,,
psf_trial4_00007382.fits,0.0,0.0,12.0,,
psf_trial4_00002192.fits,0.0,0.0,-0.9999999999999998,,
psf_trial4_00007623.fits,0.0,0.0,18.0,,
psf_trial4_00009053.fits,0.0,0.0,7.999999999999998,,
psf_trial4_00003777.fits,0.0,0.0,4.000000000000001,,
psf_trial4_00004843.fits,0.0,0.0,8.0,,
psf_trial4_00002254.fits,0.0,0.0,1.0,,
psf_trial4_00004105.fits,0.0,0.0,3.000000000000001,,
psf_trial4_00003924.fits,0.0,0.0,2.0,,
psf_trial4_00005517.fits,0.0,0.0,7.000000000000001,,
psf_trial4_00003364.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00007051.fits,0.0,0.0,15.0,,
psf_trial4_00009380.fits,0.0,0.0,11.0,,
psf_trial4_00009332.fits,0.0,0.0,9.999999999999996,,
psf_trial4_00005165.fits,0.0,0.0,4.0,,
psf_trial4_00008151.fits,0.0,0.0,21.0,,
psf_trial4_00006731.fits,0.0,0.0,14.0,,
psf_trial4_00001714.fits,0.0,0.0,-7.000000000000001,,
psf_trial4_00006700.fits,0.0,0.0,20.0,,
psf_trial4_00004203.fits,0.0,0.0,5.000000000000001,,
psf_trial4_00001894.fits,0.0,0.0,-2.0,,
psf_trial4_00002902.fits,0.0,0.0,-5.000000000000001,,
psf_trial4_00009770.fits,0.0,0.0,12.0,,
psf_trial4_00003414.fits,0.0,0.0,-2.0,,
psf_trial4_00001780.fits,0.0,0.0,-7.000000000000001,,
psf_trial4_00006036.fits,0.0,0.0,10.0,,
