filename,opd_injected,tip_injected,tilt_injected,x_shift_injected,y_shift_injected
psf_trial1_00000143.fits,0.2499999999999999,5.000000000000001,-1.0,,
psf_trial1_00005358.fits,-1.0,-20.0,-26.00000000000001,,
psf_trial1_00009450.fits,-3.5,-54.00000000000003,-47.00000000000002,,
psf_trial1_00000803.fits,-2.25,6.000000000000001,2.0,,
psf_trial1_00002216.fits,-2.25,-16.0,-11.0,,
psf_trial1_00005938.fits,1.25,-28.00000000000001,-37.00000000000002,,
psf_trial1_00005199.fits,-1.25,-20.0,-18.0,,
psf_trial1_00002272.fits,-2.0,-17.0,-8.0,,
psf_trial1_00003242.fits,-0.5000000000000001,-12.0,-12.0,,
psf_trial1_00005624.fits,0.2500000000000001,-17.0,-35.00000000000001,,
psf_trial1_00000227.fits,-0.2500000000000001,10.0,0.0,,
psf_trial1_00009123.fits,-5.250000000000002,-54.00000000000003,-49.00000000000002,,
psf_trial1_00003985.fits,-3.25,-13.0,-18.0,,
psf_trial1_00000337.fits,-0.5000000000000001,14.0,1.0,,
psf_trial1_00001459.fits,-4.000000000000001,-6.000000000000001,0.9999999999999998,,
psf_trial1_00008702.fits,-2.0,-43.00000000000002,-58.00000000000003,,
psf_trial1_00002970.fits,0.5,-19.0,1.0,,
psf_trial1_00009638.fits,-3.75,-55.00000000000003,-42.00000000000001,,
psf_trial1_00007701.fits,2.0,-27.00000000000001,-45.00000000000003,,
psf_trial1_00000606.fits,-0.2500000000000001,6.000000000000001,12.0,,
psf_trial1_00002696.fits,2.25,-18.0,-5.000000000000001,,
psf_trial1_00001593.fits,-1.75,-9.0,-3.000000000000001,,
psf_trial1_00002505.fits,0.2500000000000001,-10.0,-13.0,,
psf_trial1_00007540.fits,3.25,-28.00000000000001,-45.00000000000003,,
psf_trial1_00000924.fits,-2.0,-1.0,2.0,,
psf_trial1_00008708.fits,-2.25,-43.00000000000002,-57.00000000000003,,
psf_trial1_00002029.fits,-1.5,-19.0,-11.0,,
psf_trial1_00007730.fits,2.25,-27.00000000000001,-48.00000000000003,,
psf_trial1_00005968.fits,1.25,-28.00000000000001,-37.00000000000002,,
psf_trial1_00009346.fits,-3.5,-57.00000000000003,-42.00000000000001,,
psf_trial1_00006415.fits,0.5,-29.00000000000001,-38.00000000000002,,
psf_trial1_00004688.fits,-2.5,-20.0,-16.0,,
psf_trial1_00005790.fits,1.0,-20.0,-38.00000000000002,,
psf_trial1_00007403.fits,3.75,-19.0,-45.00000000000003,,
psf_trial1_00003334.fits,0.2499999999999999,-13.0,-9.0,,
psf_trial1_00003583.fits,-0.2500000000000001,-12.0,-13.0,,
psf_trial1_00007044.fits,1.0,-30.00000000000001,-36.00000000000002,,
psf_trial1_00000628.fits,-1.0,4.0,12.0,,
psf_trial1_00005669.fits,8.67361737988403e-17,-21.0,-36.00000000000002,,
psf_trial1_00000930.fits,-2.0,-3.4694469519536e-16,2.0,,
psf_trial1_00003971.fits,-3.25,-13.0,-17.0,,
psf_trial1_00004499.fits,-2.25,-17.0,-12.0,,
psf_trial1_00005170.fits,-1.25,-19.0,-17.0,,
psf_trial1_00005831.fits,1.0,-22.00000000000001,-39.00000000000002,,
psf_trial1_00001820.fits,-1.5,-12.0,-7.000000000000001,,
psf_trial1_00006448.fits,-8.673617379884e-17,-30.00000000000001,-37.00000000000002,,
psf_trial1_00007753.fits,2.25,-28.00000000000001,-47.00000000000003,,
psf_trial1_00002163.fits,-1.5,-15.0,-11.0,,
psf_trial1_00005351.fits,-1.25,-20.0,-26.00000000000001,,
psf_trial1_00002037.fits,-1.75,-19.0,-11.0,,
psf_trial1_00000721.fits,-0.5000000000000001,5.000000000000001,4.0,,
psf_trial1_00003045.fits,0.2499999999999999,-16.0,-0.9999999999999998,,
psf_trial1_00003448.fits,-0.5000000000000001,-12.0,-8.0,,
psf_trial1_00005500.fits,-1.0,-24.00000000000001,-32.00000000000001,,
psf_trial1_00004218.fits,-3.5,-10.0,-14.0,,
psf_trial1_00004276.fits,-2.25,-11.0,-16.0,,
psf_trial1_00001299.fits,-2.75,-6.000000000000001,3.0,,
psf_trial1_00003312.fits,0.2499999999999999,-13.0,-9.0,,
psf_trial1_00009249.fits,-4.750000000000001,-50.00000000000002,-47.00000000000002,,
psf_trial1_00005540.fits,-0.2499999999999999,-23.00000000000001,-32.00000000000001,,
psf_trial1_00005929.fits,1.0,-27.00000000000001,-37.00000000000002,,
psf_trial1_00004232.fits,-3.5,-9.0,-15.0,,
psf_trial1_00002223.fits,-2.25,-15.0,-11.0,,
psf_trial1_00001825.fits,-1.75,-12.0,-6.000000000000001,,
psf_trial1_00005605.fits,0.2500000000000001,-17.0,-34.00000000000001,,
psf_trial1_00000743.fits,-1.0,6.000000000000001,3.0,,
psf_trial1_00005018.fits,-2.5,-14.0,-23.00000000000001,,
psf_trial1_00009790.fits,-4.750000000000001,-50.00000000000002,-38.00000000000001,,
psf_trial1_00007196.fits,1.25,-30.00000000000001,-42.00000000000002,,
psf_trial1_00008605.fits,-1.5,-45.00000000000003,-58.00000000000003,,
psf_trial1_00004902.fits,-2.75,-19.0,-24.00000000000001,,
psf_trial1_00007514.fits,4.000000000000001,-26.00000000000001,-45.00000000000003,,
psf_trial1_00009121.fits,-5.250000000000002,-54.00000000000003,-49.00000000000002,,
psf_trial1_00006720.fits,-8.673617379884e-17,-30.00000000000001,-31.00000000000001,,
psf_trial1_00001247.fits,-1.0,-8.0,-3.4694469519536e-16,,
psf_trial1_00008400.fits,0.5,-39.00000000000002,-54.00000000000003,,
psf_trial1_00005353.fits,-1.0,-20.0,-26.00000000000001,,
psf_trial1_00003175.fits,0.5,-11.0,-6.000000000000001,,
psf_trial1_00000289.fits,0.5,13.0,1.0,,
psf_trial1_00008327.fits,0.75,-38.00000000000002,-54.00000000000003,,
psf_trial1_00009288.fits,-4.000000000000001,-53.00000000000003,-46.00000000000002,,
psf_trial1_00002606.fits,1.25,-14.0,-7.000000000000001,,
psf_trial1_00002858.fits,1.0,-19.0,3.46944695195361e-16,,
psf_trial1_00002270.fits,-2.0,-17.0,-8.0,,
psf_trial1_00003704.fits,-1.25,-7.000000000000001,-15.0,,
psf_trial1_00009131.fits,-5.000000000000001,-54.00000000000003,-48.00000000000002,,
psf_trial1_00006036.fits,1.5,-21.0,-40.00000000000002,,
psf_trial1_00004843.fits,-3.0,-15.0,-23.00000000000001,,
psf_trial1_00008395.fits,0.5,-39.00000000000002,-55.00000000000003,,
psf_trial1_00004282.fits,-1.75,-11.0,-16.0,,
psf_trial1_00009286.fits,-4.000000000000001,-53.00000000000003,-46.00000000000002,,
psf_trial1_00005089.fits,-3.0,-17.0,-23.00000000000001,,
psf_trial1_00002133.fits,-1.0,-15.0,-11.0,,
psf_trial1_00004903.fits,-2.75,-19.0,-24.00000000000001,,
psf_trial1_00000921.fits,-2.0,-1.0,2.0,,
psf_trial1_00007793.fits,3.0,-28.00000000000001,-48.00000000000003,,
psf_trial1_00007443.fits,4.750000000000001,-25.00000000000001,-44.00000000000003,,
psf_trial1_00005531.fits,-0.75,-24.00000000000001,-31.00000000000001,,
psf_trial1_00001426.fits,-3.5,-4.0,2.0,,
psf_trial1_00003012.fits,1.0,-17.0,-0.9999999999999998,,
psf_trial1_00003933.fits,-2.75,-11.0,-16.0,,
psf_trial1_00001668.fits,8.67361737988403e-17,-9.0,-8.0,,
psf_trial1_00005034.fits,-2.25,-14.0,-23.00000000000001,,
psf_trial1_00009374.fits,-4.000000000000001,-59.00000000000003,-41.00000000000001,,
psf_trial1_00002443.fits,-1.25,-14.0,-11.0,,
psf_trial1_00009381.fits,-4.000000000000001,-58.00000000000003,-41.00000000000001,,
psf_trial1_00002553.fits,0.7500000000000002,-13.0,-11.0,,
psf_trial1_00007073.fits,1.0,-31.00000000000001,-37.00000000000002,,
psf_trial1_00006689.fits,-0.2500000000000001,-31.00000000000001,-32.00000000000001,,
psf_trial1_00002913.fits,0.75,-20.0,3.46944695195361e-16,,
psf_trial1_00007698.fits,2.0,-27.00000000000001,-45.00000000000003,,
psf_trial1_00004124.fits,-2.75,-10.0,-17.0,,
psf_trial1_00000711.fits,-0.5000000000000001,5.000000000000001,3.0,,
psf_trial1_00004574.fits,-1.0,-17.0,-17.0,,
psf_trial1_00004177.fits,-3.0,-9.0,-13.0,,
psf_trial1_00000561.fits,-8.673617379884e-17,10.0,11.0,,
psf_trial1_00006846.fits,2.0,-32.00000000000001,-32.00000000000001,,
psf_trial1_00000274.fits,-8.673617379884e-17,14.0,1.0,,
psf_trial1_00006734.fits,-0.2500000000000001,-31.00000000000001,-32.00000000000001,,
psf_trial1_00000927.fits,-2.0,-3.4694469519536e-16,2.0,,
psf_trial1_00004585.fits,-0.75,-16.0,-18.0,,
psf_trial1_00005009.fits,-2.25,-14.0,-23.00000000000001,,
psf_trial1_00006240.fits,0.2499999999999999,-27.00000000000001,-40.00000000000002,,
psf_trial1_00001205.fits,-1.25,-7.000000000000001,2.0,,
psf_trial1_00000392.fits,-0.5000000000000001,14.0,2.0,,
psf_trial1_00007612.fits,2.75,-26.00000000000001,-43.00000000000002,,
psf_trial1_00001203.fits,-1.25,-7.000000000000001,2.0,,
psf_trial1_00004804.fits,-2.75,-15.0,-19.0,,
psf_trial1_00001531.fits,-3.0,-7.000000000000001,-1.0,,
psf_trial1_00002672.fits,2.25,-17.0,-6.000000000000001,,
psf_trial1_00000085.fits,0.2500000000000001,5.000000000000001,0.0,,
psf_trial1_00000435.fits,-8.673617379884e-17,13.0,6.000000000000001,,
psf_trial1_00001391.fits,-3.5,-4.0,3.0,,
psf_trial1_00002888.fits,1.25,-20.0,3.46944695195361e-16,,
psf_trial1_00005260.fits,-1.25,-17.0,-24.00000000000001,,
psf_trial1_00006079.fits,1.0,-20.0,-39.00000000000002,,
psf_trial1_00001606.fits,-1.25,-10.0,-4.000000000000001,,
psf_trial1_00009934.fits,-4.750000000000001,-46.00000000000002,-38.00000000000001,,
psf_trial1_00000278.fits,0.2499999999999999,14.0,1.0,,
psf_trial1_00009543.fits,-3.5,-54.00000000000003,-43.00000000000001,,
psf_trial1_00002195.fits,-1.75,-16.0,-12.0,,
psf_trial1_00008066.fits,1.0,-26.00000000000001,-49.00000000000002,,
psf_trial1_00009409.fits,-3.75,-56.00000000000003,-45.00000000000002,,
psf_trial1_00007871.fits,2.5,-27.00000000000001,-53.00000000000003,,
psf_trial1_00006838.fits,1.5,-32.00000000000001,-32.00000000000001,,
psf_trial1_00005745.fits,0.7500000000000002,-20.0,-34.00000000000001,,
psf_trial1_00009411.fits,-3.75,-57.00000000000003,-46.00000000000002,,
psf_trial1_00008042.fits,2.0,-26.00000000000001,-48.00000000000002,,
psf_trial1_00009297.fits,-4.000000000000001,-53.00000000000003,-45.00000000000002,,
psf_trial1_00003440.fits,-0.5000000000000001,-13.0,-8.0,,
psf_trial1_00007520.fits,4.000000000000001,-27.00000000000001,-45.00000000000003,,
psf_trial1_00009375.fits,-4.000000000000001,-59.00000000000003,-41.00000000000001,,
psf_trial1_00000816.fits,-2.25,6.000000000000001,2.0,,
psf_trial1_00009024.fits,-4.750000000000001,-49.00000000000002,-50.00000000000002,,
psf_trial1_00009440.fits,-3.5,-56.00000000000003,-47.00000000000002,,
psf_trial1_00002988.fits,0.2499999999999999,-18.0,3.46944695195361e-16,,
psf_trial1_00004412.fits,-3.25,-14.0,-15.0,,
psf_trial1_00008276.fits,1.5,-39.00000000000002,-55.00000000000003,,
psf_trial1_00000213.fits,-8.673617379884e-17,10.0,-1.0,,
psf_trial1_00009047.fits,-5.250000000000002,-52.00000000000003,-49.00000000000002,,
psf_trial1_00005992.fits,1.0,-27.00000000000001,-38.00000000000002,,
psf_trial1_00004166.fits,-3.25,-10.0,-15.0,,
psf_trial1_00006133.fits,-8.673617379884e-17,-22.00000000000001,-40.00000000000002,,
psf_trial1_00005451.fits,-1.25,-21.0,-28.00000000000001,,
psf_trial1_00002435.fits,-1.25,-16.0,-11.0,,
psf_trial1_00002590.fits,1.25,-15.0,-9.0,,
psf_trial1_00009893.fits,-4.750000000000001,-46.00000000000002,-39.00000000000001,,
psf_trial1_00008461.fits,0.75,-42.00000000000002,-52.00000000000003,,
psf_trial1_00003997.fits,-3.25,-12.0,-19.0,,
psf_trial1_00000264.fits,-8.673617379884e-17,13.0,1.0,,
psf_trial1_00001468.fits,-3.75,-6.000000000000001,0.9999999999999998,,
psf_trial1_00008780.fits,-3.0,-45.00000000000003,-59.00000000000003,,
psf_trial1_00008531.fits,-0.2500000000000001,-42.00000000000002,-53.00000000000003,,
psf_trial1_00003536.fits,-0.7500000000000002,-11.0,-13.0,,
psf_trial1_00007369.fits,3.5,-22.00000000000001,-46.00000000000003,,
psf_trial1_00001864.fits,-2.25,-13.0,-5.000000000000001,,
psf_trial1_00001851.fits,-2.0,-12.0,-6.000000000000001,,
psf_trial1_00002515.fits,0.5000000000000001,-9.0,-11.0,,
psf_trial1_00002042.fits,-1.5,-20.0,-11.0,,
psf_trial1_00006338.fits,0.5,-27.00000000000001,-39.00000000000002,,
psf_trial1_00006323.fits,0.5,-29.00000000000001,-39.00000000000002,,
psf_trial1_00009846.fits,-4.500000000000001,-46.00000000000002,-40.00000000000001,,
psf_trial1_00000844.fits,-3.25,4.0,2.0,,
psf_trial1_00000604.fits,-0.2500000000000001,6.000000000000001,12.0,,
psf_trial1_00006596.fits,0.75,-27.00000000000001,-38.00000000000002,,
psf_trial1_00002389.fits,-0.75,-15.0,-11.0,,
psf_trial1_00003986.fits,-3.25,-13.0,-18.0,,
psf_trial1_00002656.fits,1.5,-17.0,-4.0,,
psf_trial1_00001352.fits,-2.75,-6.000000000000001,3.0,,
psf_trial1_00004466.fits,-2.5,-18.0,-14.0,,
psf_trial1_00009124.fits,-5.250000000000002,-54.00000000000003,-49.00000000000002,,
psf_trial1_00005493.fits,-1.25,-23.00000000000001,-31.00000000000001,,
psf_trial1_00002128.fits,-1.0,-15.0,-11.0,,
psf_trial1_00006479.fits,-0.2500000000000001,-30.00000000000001,-36.00000000000002,,
psf_trial1_00000509.fits,0.2499999999999999,14.0,8.0,,
psf_trial1_00003204.fits,0.2499999999999999,-12.0,-8.0,,
psf_trial1_00002018.fits,-1.5,-18.0,-10.0,,
psf_trial1_00006656.fits,0.2499999999999999,-29.00000000000001,-34.00000000000001,,
psf_trial1_00003282.fits,0.2499999999999999,-12.0,-7.000000000000001,,
psf_trial1_00005314.fits,-1.5,-19.0,-26.00000000000001,,
psf_trial1_00009529.fits,-3.0,-55.00000000000003,-41.00000000000001,,
psf_trial1_00001268.fits,-2.0,-7.000000000000001,0.9999999999999998,,
psf_trial1_00001790.fits,-1.25,-9.0,-7.000000000000001,,
psf_trial1_00009750.fits,-4.250000000000001,-50.00000000000002,-40.00000000000001,,
psf_trial1_00009262.fits,-4.500000000000001,-50.00000000000002,-46.00000000000002,,
psf_trial1_00001138.fits,-1.0,-5.000000000000001,3.0,,
psf_trial1_00002321.fits,-1.75,-16.0,-9.0,,
psf_trial1_00005958.fits,1.25,-28.00000000000001,-36.00000000000002,,
psf_trial1_00009059.fits,-5.750000000000002,-52.00000000000003,-49.00000000000002,,
psf_trial1_00006882.fits,1.75,-30.00000000000001,-30.00000000000001,,
psf_trial1_00007466.fits,4.500000000000001,-26.00000000000001,-45.00000000000003,,
psf_trial1_00004595.fits,-1.25,-16.0,-18.0,,
psf_trial1_00000926.fits,-2.0,-3.4694469519536e-16,2.0,,
psf_trial1_00007568.fits,3.0,-27.00000000000001,-45.00000000000003,,
psf_trial1_00006365.fits,1.0,-25.00000000000001,-37.00000000000002,,
psf_trial1_00004942.fits,-2.25,-17.0,-23.00000000000001,,
psf_trial1_00001591.fits,-1.75,-8.0,-3.000000000000001,,
psf_trial1_00001100.fits,-1.25,-5.000000000000001,3.0,,
psf_trial1_00000904.fits,-2.0,-3.4694469519536e-16,0.9999999999999998,,
psf_trial1_00002284.fits,-2.25,-17.0,-8.0,,
psf_trial1_00004828.fits,-3.0,-15.0,-22.00000000000001,,
psf_trial1_00009468.fits,-2.75,-53.00000000000003,-46.00000000000002,,
psf_trial1_00005622.fits,0.2500000000000001,-17.0,-35.00000000000001,,
psf_trial1_00009600.fits,-3.75,-56.00000000000003,-42.00000000000001,,
psf_trial1_00001903.fits,-2.0,-13.0,-9.0,,
psf_trial1_00000889.fits,-2.25,2.0,2.0,,
psf_trial1_00009423.fits,-3.5,-58.00000000000003,-46.00000000000002,,
psf_trial1_00006010.fits,1.25,-24.00000000000001,-39.00000000000002,,
psf_trial1_00008436.fits,1.5,-41.00000000000002,-54.00000000000003,,
psf_trial1_00004116.fits,-2.5,-11.0,-17.0,,
psf_trial1_00000821.fits,-2.75,6.000000000000001,2.0,,
psf_trial1_00006904.fits,1.75,-30.00000000000001,-32.00000000000001,,
psf_trial1_00000242.fits,-0.2500000000000001,11.0,1.0,,
psf_trial1_00000722.fits,-0.5000000000000001,5.000000000000001,4.0,,
psf_trial1_00004363.fits,-3.0,-13.0,-17.0,,
psf_trial1_00004639.fits,-1.5,-19.0,-17.0,,
psf_trial1_00004692.fits,-2.5,-20.0,-16.0,,
psf_trial1_00000806.fits,-2.25,6.000000000000001,2.0,,
psf_trial1_00001561.fits,-1.75,-7.000000000000001,-4.000000000000001,,
psf_trial1_00001831.fits,-1.75,-12.0,-6.000000000000001,,
psf_trial1_00004876.fits,-2.75,-17.0,-25.00000000000001,,
psf_trial1_00007763.fits,2.5,-28.00000000000001,-47.00000000000003,,
psf_trial1_00004314.fits,-2.0,-11.0,-16.0,,
psf_trial1_00006092.fits,1.0,-22.00000000000001,-40.00000000000002,,
psf_trial1_00006430.fits,0.2499999999999999,-29.00000000000001,-38.00000000000002,,
psf_trial1_00000064.fits,-0.2500000000000001,4.0,-2.0,,
psf_trial1_00003909.fits,-2.5,-11.0,-14.0,,
psf_trial1_00000649.fits,-1.25,5.000000000000001,10.0,,
psf_trial1_00001682.fits,8.67361737988403e-17,-10.0,-6.000000000000001,,
psf_trial1_00004884.fits,-2.5,-19.0,-25.00000000000001,,
psf_trial1_00003412.fits,-0.2500000000000001,-13.0,-8.0,,
psf_trial1_00004077.fits,-2.5,-10.0,-14.0,,
psf_trial1_00002175.fits,-1.75,-15.0,-10.0,,
psf_trial1_00009553.fits,-3.5,-55.00000000000003,-43.00000000000001,,
psf_trial1_00001639.fits,-0.2499999999999999,-9.0,-8.0,,
psf_trial1_00000940.fits,-2.0,2.0,0.9999999999999998,,
psf_trial1_00002054.fits,-1.5,-20.0,-11.0,,
psf_trial1_00008675.fits,-2.0,-44.00000000000003,-57.00000000000003,,
psf_trial1_00007623.fits,2.5,-27.00000000000001,-43.00000000000002,,
psf_trial1_00000058.fits,-0.2500000000000001,5.000000000000001,-2.0,,
psf_trial1_00003415.fits,-0.5000000000000001,-13.0,-8.0,,
psf_trial1_00004822.fits,-3.0,-14.0,-21.0,,
psf_trial1_00004422.fits,-2.75,-14.0,-15.0,,
psf_trial1_00001130.fits,-1.0,-4.000000000000001,2.0,,
psf_trial1_00002798.fits,1.75,-21.0,3.46944695195361e-16,,
psf_trial1_00001927.fits,-2.0,-13.0,-9.0,,
psf_trial1_00001625.fits,-0.5,-10.0,-6.000000000000002,,
psf_trial1_00007298.fits,2.5,-27.00000000000001,-45.00000000000003,,
psf_trial1_00007655.fits,2.5,-28.00000000000001,-45.00000000000003,,
psf_trial1_00004600.fits,-1.0,-16.0,-17.0,,
psf_trial1_00006691.fits,-0.2500000000000001,-32.00000000000001,-32.00000000000001,,
psf_trial1_00001140.fits,-1.0,-5.000000000000001,3.0,,
psf_trial1_00008650.fits,-2.0,-46.00000000000003,-55.00000000000003,,
psf_trial1_00006520.fits,-0.2500000000000001,-29.00000000000001,-35.00000000000001,,
psf_trial1_00008794.fits,-3.0,-47.00000000000003,-61.00000000000004,,
psf_trial1_00007882.fits,2.25,-26.00000000000001,-52.00000000000003,,
psf_trial1_00003460.fits,-0.7500000000000002,-11.0,-8.0,,
psf_trial1_00000754.fits,-1.5,6.000000000000001,3.0,,
psf_trial1_00001885.fits,-1.75,-13.0,-7.000000000000001,,
psf_trial1_00007250.fits,2.0,-31.00000000000001,-44.00000000000003,,
psf_trial1_00004167.fits,-3.25,-10.0,-15.0,,
psf_trial1_00001536.fits,-2.75,-8.0,-1.0,,
psf_trial1_00000885.fits,-2.25,3.0,0.9999999999999998,,
psf_trial1_00000956.fits,-1.5,0.9999999999999998,-3.4694469519536e-16,,
psf_trial1_00007328.fits,3.0,-22.00000000000001,-45.00000000000003,,
psf_trial1_00007547.fits,3.0,-29.00000000000001,-44.00000000000003,,
psf_trial1_00007226.fits,2.0,-30.00000000000001,-42.00000000000002,,
psf_trial1_00008418.fits,0.75,-39.00000000000002,-54.00000000000003,,
psf_trial1_00006123.fits,-8.673617379884e-17,-23.00000000000001,-40.00000000000002,,
psf_trial1_00007691.fits,1.75,-27.00000000000001,-45.00000000000003,,
psf_trial1_00007944.fits,2.0,-26.00000000000001,-49.00000000000002,,
psf_trial1_00001354.fits,-2.75,-5.000000000000001,2.0,,
psf_trial1_00000423.fits,-0.7500000000000002,14.0,2.0,,
psf_trial1_00004442.fits,-2.5,-15.0,-14.0,,
psf_trial1_00001988.fits,-2.0,-14.0,-10.0,,
psf_trial1_00000160.fits,-8.673617379884e-17,7.000000000000001,0.0,,
psf_trial1_00002827.fits,1.5,-20.0,3.46944695195361e-16,,
psf_trial1_00002193.fits,-1.75,-16.0,-12.0,,
psf_trial1_00001472.fits,-3.75,-6.000000000000001,0.9999999999999998,,
psf_trial1_00009159.fits,-4.750000000000001,-52.00000000000003,-47.00000000000002,,
psf_trial1_00001421.fits,-3.5,-4.0,2.0,,
psf_trial1_00009385.fits,-4.000000000000001,-58.00000000000003,-41.00000000000001,,
psf_trial1_00001566.fits,-1.75,-7.000000000000001,-4.000000000000001,,
psf_trial1_00009217.fits,-4.750000000000001,-49.00000000000002,-46.00000000000002,,
psf_trial1_00005636.fits,0.2500000000000001,-19.0,-35.00000000000001,,
psf_trial1_00009811.fits,-4.750000000000001,-49.00000000000002,-39.00000000000001,,
psf_trial1_00008829.fits,-2.75,-49.00000000000003,-57.00000000000003,,
psf_trial1_00006078.fits,1.0,-20.0,-39.00000000000002,,
psf_trial1_00005167.fits,-1.25,-19.0,-17.0,,
psf_trial1_00005814.fits,1.0,-20.0,-40.00000000000002,,
psf_trial1_00000748.fits,-1.5,6.000000000000001,3.0,,
psf_trial1_00001804.fits,-1.25,-11.0,-7.000000000000001,,
psf_trial1_00004087.fits,-2.25,-9.0,-15.0,,
psf_trial1_00000595.fits,-8.673617379884e-17,6.000000000000001,13.0,,
psf_trial1_00000216.fits,-0.2500000000000001,10.0,-1.0,,
psf_trial1_00004256.fits,-3.0,-9.0,-16.0,,
psf_trial1_00000951.fits,-1.75,0.9999999999999998,0.9999999999999998,,
psf_trial1_00005706.fits,0.5000000000000001,-20.0,-37.00000000000002,,
psf_trial1_00005166.fits,-1.25,-19.0,-17.0,,
psf_trial1_00002357.fits,-1.25,-14.0,-9.0,,
psf_trial1_00004102.fits,-2.5,-11.0,-15.0,,
psf_trial1_00001262.fits,-1.5,-7.000000000000001,0.9999999999999998,,
psf_trial1_00005940.fits,1.25,-27.00000000000001,-37.00000000000002,,
psf_trial1_00002000.fits,-2.0,-14.0,-11.0,,
psf_trial1_00005148.fits,-1.0,-18.0,-20.0,,
psf_trial1_00006471.fits,0.2499999999999999,-30.00000000000001,-37.00000000000002,,
psf_trial1_00000189.fits,-8.673617379884e-17,8.0,1.0,,
psf_trial1_00003865.fits,-2.25,-8.0,-15.0,,
psf_trial1_00000703.fits,-0.7500000000000002,5.000000000000001,4.0,,
psf_trial1_00000691.fits,-0.7500000000000002,6.000000000000001,4.0,,
psf_trial1_00004714.fits,-2.75,-21.0,-17.0,,
psf_trial1_00007812.fits,2.75,-29.00000000000001,-48.00000000000003,,
psf_trial1_00006510.fits,-8.673617379884e-17,-29.00000000000001,-35.00000000000001,,
psf_trial1_00006871.fits,1.5,-31.00000000000001,-31.00000000000001,,
psf_trial1_00000544.fits,-0.2500000000000001,11.0,8.0,,
psf_trial1_00008466.fits,0.5,-42.00000000000002,-54.00000000000003,,
psf_trial1_00002167.fits,-1.5,-15.0,-10.0,,
psf_trial1_00007143.fits,1.25,-27.00000000000001,-39.00000000000002,,
psf_trial1_00000431.fits,-0.2500000000000001,13.0,6.000000000000001,,
psf_trial1_00004792.fits,-2.5,-16.0,-19.0,,
psf_trial1_00008777.fits,-3.0,-45.00000000000003,-59.00000000000003,,
psf_trial1_00005648.fits,0.5000000000000001,-20.0,-36.00000000000002,,
psf_trial1_00005766.fits,1.0,-19.0,-38.00000000000002,,
psf_trial1_00007220.fits,1.75,-30.00000000000001,-42.00000000000002,,
psf_trial1_00006160.fits,-0.2500000000000001,-22.00000000000001,-40.00000000000002,,
psf_trial1_00004911.fits,-3.0,-18.0,-22.00000000000001,,
psf_trial1_00005612.fits,0.2500000000000001,-17.0,-34.00000000000001,,
psf_trial1_00008409.fits,0.5,-39.00000000000002,-54.00000000000003,,
psf_trial1_00001439.fits,-3.5,-3.0,3.0,,
psf_trial1_00009739.fits,-4.000000000000001,-48.00000000000002,-40.00000000000001,,
psf_trial1_00004084.fits,-2.25,-9.0,-14.0,,
psf_trial1_00008945.fits,-3.75,-49.00000000000002,-51.00000000000002,,
psf_trial1_00005427.fits,-1.5,-21.0,-26.00000000000001,,
psf_trial1_00002958.fits,0.5,-19.0,1.0,,
psf_trial1_00006428.fits,0.2499999999999999,-29.00000000000001,-38.00000000000002,,
