time,filename,opd_retrieved,tip_retrieved,tilt_retrieved,y_center_retrieved,x_center_retrieved
1577953940.961100,psf_trial2_00000297.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953941.649077,psf_trial2_00000302.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953942.329526,psf_trial2_00000306.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953943.014514,psf_trial2_00000311.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953943.686201,psf_trial2_00000316.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953944.373408,psf_trial2_00000321.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577953945.172370,psf_trial2_00000325.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577953945.844610,psf_trial2_00000330.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577953946.521977,psf_trial2_00000335.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577953947.201201,psf_trial2_00000340.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577953947.880813,psf_trial2_00000344.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577953948.555065,psf_trial2_00000349.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953949.228113,psf_trial2_00000354.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953949.907047,psf_trial2_00000358.fits,1.763783,0.059362,4.423683,50.000000,50.000000
1577953950.593799,psf_trial2_00000363.fits,1.763783,0.059362,4.423683,50.000000,50.000000
1577953951.269242,psf_trial2_00000368.fits,1.763783,0.059362,4.423683,50.000000,50.000000
1577953951.947234,psf_trial2_00000373.fits,1.763783,0.059362,4.423683,50.000000,50.000000
1577953952.621365,psf_trial2_00000377.fits,-1.866869,-0.042789,-0.726281,50.000000,50.000000
1577953953.299641,psf_trial2_00000382.fits,1.763783,0.059362,4.423683,50.000000,50.000000
1577953953.978315,psf_trial2_00000387.fits,1.763783,0.059362,4.423683,50.000000,50.000000
1577953954.663731,psf_trial2_00000391.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953955.336753,psf_trial2_00000396.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953956.014840,psf_trial2_00000401.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953956.706933,psf_trial2_00000405.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953957.385414,psf_trial2_00000410.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953958.072604,psf_trial2_00000415.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953958.756012,psf_trial2_00000420.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953959.432063,psf_trial2_00000425.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953960.107133,psf_trial2_00000429.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953960.779455,psf_trial2_00000434.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953961.478774,psf_trial2_00000439.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953962.169316,psf_trial2_00000444.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953962.848686,psf_trial2_00000448.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953963.522130,psf_trial2_00000453.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953964.269751,psf_trial2_00000458.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953964.951611,psf_trial2_00000462.fits,1.763783,0.059362,4.423683,50.000000,50.000000
1577953965.635444,psf_trial2_00000467.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953966.327489,psf_trial2_00000472.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953967.011706,psf_trial2_00000477.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953967.695731,psf_trial2_00000481.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577953968.373812,psf_trial2_00000486.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953969.048873,psf_trial2_00000491.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953969.736892,psf_trial2_00000496.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953970.417182,psf_trial2_00000500.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953971.103075,psf_trial2_00000505.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953971.796563,psf_trial2_00000510.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953972.476847,psf_trial2_00000515.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953973.157874,psf_trial2_00000519.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953973.846753,psf_trial2_00000524.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953974.529917,psf_trial2_00000529.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953975.209402,psf_trial2_00000534.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953975.888240,psf_trial2_00000538.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953976.575603,psf_trial2_00000543.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953977.271294,psf_trial2_00000548.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953977.950732,psf_trial2_00000553.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953978.637283,psf_trial2_00000557.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953979.317419,psf_trial2_00000562.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953980.010637,psf_trial2_00000567.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577953980.700565,psf_trial2_00000572.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577953981.390699,psf_trial2_00000576.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577953982.064866,psf_trial2_00000581.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577953982.747112,psf_trial2_00000586.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577953983.433698,psf_trial2_00000590.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577953984.119192,psf_trial2_00000594.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577953984.796959,psf_trial2_00000599.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577953985.470840,psf_trial2_00000604.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953986.150506,psf_trial2_00000609.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577953986.835249,psf_trial2_00000613.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953987.525122,psf_trial2_00000618.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953988.206947,psf_trial2_00000623.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953988.890064,psf_trial2_00000628.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953989.573072,psf_trial2_00000633.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953990.254682,psf_trial2_00000637.fits,0.252216,0.043064,4.037617,50.000000,50.000000
1577953990.943235,psf_trial2_00000642.fits,0.252216,0.043064,4.037617,50.000000,50.000000
1577953991.625083,psf_trial2_00000647.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953992.309263,psf_trial2_00000652.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953992.993707,psf_trial2_00000656.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953993.682087,psf_trial2_00000661.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953994.371828,psf_trial2_00000666.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953995.050542,psf_trial2_00000671.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577953995.729538,psf_trial2_00000675.fits,0.252216,0.043064,4.037617,50.000000,50.000000
1577953996.408546,psf_trial2_00000680.fits,0.252216,0.043064,4.037617,50.000000,50.000000
1577953997.086123,psf_trial2_00000685.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577953997.782087,psf_trial2_00000690.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577953998.462272,psf_trial2_00000694.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577953999.152793,psf_trial2_00000699.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577953999.836341,psf_trial2_00000704.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954000.518613,psf_trial2_00000709.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954001.201686,psf_trial2_00000713.fits,0.252216,0.043064,4.037617,50.000000,50.000000
1577954001.969435,psf_trial2_00000718.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577954002.655877,psf_trial2_00000723.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577954003.346239,psf_trial2_00000728.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954004.029029,psf_trial2_00000733.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954004.715544,psf_trial2_00000738.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954005.408400,psf_trial2_00000742.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577954006.095296,psf_trial2_00000747.fits,0.252216,0.043064,4.037617,50.000000,50.000000
1577954006.790956,psf_trial2_00000752.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577954007.482780,psf_trial2_00000757.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954008.158286,psf_trial2_00000762.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954008.850183,psf_trial2_00000766.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954009.537247,psf_trial2_00000771.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954010.223689,psf_trial2_00000776.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954010.910656,psf_trial2_00000781.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954011.598068,psf_trial2_00000785.fits,-0.500099,0.030627,4.166148,50.000000,50.000000
1577954012.284308,psf_trial2_00000790.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954012.971681,psf_trial2_00000795.fits,-0.500099,0.030627,4.166148,50.000000,50.000000
1577954013.650430,psf_trial2_00000800.fits,-0.500099,0.030627,4.166148,50.000000,50.000000
1577954014.337057,psf_trial2_00000805.fits,-0.500099,0.030627,4.166148,50.000000,50.000000
1577954015.028917,psf_trial2_00000809.fits,-0.749920,0.009725,0.369679,50.000000,50.000000
1577954015.718014,psf_trial2_00000814.fits,-0.749920,0.009725,0.369679,50.000000,50.000000
1577954016.400667,psf_trial2_00000819.fits,-0.749920,0.009725,0.369679,50.000000,50.000000
1577954017.086580,psf_trial2_00000824.fits,-1.252975,0.023960,1.948634,50.000000,50.000000
1577954017.786750,psf_trial2_00000829.fits,-1.252975,0.023960,1.948634,50.000000,50.000000
1577954018.482569,psf_trial2_00000833.fits,-1.252975,0.023960,1.948634,50.000000,50.000000
1577954019.178685,psf_trial2_00000838.fits,-1.009863,-0.088718,-3.759820,50.000000,50.000000
1577954019.862893,psf_trial2_00000843.fits,-1.009863,-0.088718,-3.759820,50.000000,50.000000
1577954020.660485,psf_trial2_00000848.fits,-0.749920,0.009725,0.369679,50.000000,50.000000
1577954021.346692,psf_trial2_00000853.fits,-0.500099,0.030627,4.166148,50.000000,50.000000
1577954022.031709,psf_trial2_00000858.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954022.716636,psf_trial2_00000863.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954023.403531,psf_trial2_00000868.fits,-0.500099,0.030627,4.166148,50.000000,50.000000
1577954024.098509,psf_trial2_00000872.fits,-0.500099,0.030627,4.166148,50.000000,50.000000
1577954024.788712,psf_trial2_00000877.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954025.469992,psf_trial2_00000882.fits,-0.500099,0.030627,4.166148,50.000000,50.000000
1577954026.159298,psf_trial2_00000887.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954026.844567,psf_trial2_00000892.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954027.535052,psf_trial2_00000896.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954028.226827,psf_trial2_00000901.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954028.913648,psf_trial2_00000906.fits,-0.252262,-0.051637,-4.035771,50.000000,50.000000
1577954029.626268,psf_trial2_00000911.fits,0.252216,0.043064,4.037617,50.000000,50.000000
1577954030.311210,psf_trial2_00000916.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954031.002715,psf_trial2_00000920.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954031.697687,psf_trial2_00000925.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954032.390590,psf_trial2_00000930.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954033.078841,psf_trial2_00000935.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954033.769745,psf_trial2_00000940.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954034.455195,psf_trial2_00000945.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954035.139051,psf_trial2_00000949.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954035.833341,psf_trial2_00000954.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954036.522787,psf_trial2_00000959.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954037.211378,psf_trial2_00000964.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954037.903955,psf_trial2_00000969.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577954038.589594,psf_trial2_00000973.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577954039.414496,psf_trial2_00000978.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577954040.104285,psf_trial2_00000983.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577954040.791293,psf_trial2_00000988.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577954041.484026,psf_trial2_00000993.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577954042.178723,psf_trial2_00000998.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577954042.875413,psf_trial2_00001003.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577954043.569883,psf_trial2_00001007.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577954044.260665,psf_trial2_00001012.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577954044.948786,psf_trial2_00001017.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577954045.636176,psf_trial2_00001022.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577954046.328434,psf_trial2_00001026.fits,-1.866869,-0.042789,-0.726281,50.000000,50.000000
1577954047.019785,psf_trial2_00001031.fits,-1.866869,-0.042789,-0.726281,50.000000,50.000000
1577954047.705830,psf_trial2_00001036.fits,1.763783,0.059362,4.423683,50.000000,50.000000
1577954048.395121,psf_trial2_00001041.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577954049.087430,psf_trial2_00001046.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577954049.772157,psf_trial2_00001050.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577954050.482488,psf_trial2_00001055.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577954051.173714,psf_trial2_00001060.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577954051.879213,psf_trial2_00001065.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577954052.575949,psf_trial2_00001070.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954053.262050,psf_trial2_00001075.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954053.948765,psf_trial2_00001080.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954054.640754,psf_trial2_00001084.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954055.343799,psf_trial2_00001089.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954056.031253,psf_trial2_00001094.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954056.724025,psf_trial2_00001099.fits,0.252216,0.043064,4.037617,50.000000,50.000000
1577954057.425073,psf_trial2_00001104.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577954058.128269,psf_trial2_00001109.fits,0.252216,0.043064,4.037617,50.000000,50.000000
1577954058.941125,psf_trial2_00001113.fits,0.252216,0.043064,4.037617,50.000000,50.000000
1577954059.630087,psf_trial2_00001118.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954060.323223,psf_trial2_00001123.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954061.041814,psf_trial2_00001128.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954061.736525,psf_trial2_00001133.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954062.429929,psf_trial2_00001138.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954063.132870,psf_trial2_00001143.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954063.825311,psf_trial2_00001147.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954064.522091,psf_trial2_00001152.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954065.222697,psf_trial2_00001157.fits,0.252216,0.043064,4.037617,50.000000,50.000000
1577954065.919738,psf_trial2_00001162.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954066.625899,psf_trial2_00001167.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954067.351919,psf_trial2_00001172.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954068.040061,psf_trial2_00001177.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954068.745489,psf_trial2_00001182.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954069.439458,psf_trial2_00001187.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954070.135099,psf_trial2_00001192.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954070.834638,psf_trial2_00001196.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954071.527313,psf_trial2_00001201.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954072.226522,psf_trial2_00001206.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954072.924099,psf_trial2_00001211.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577954073.615409,psf_trial2_00001216.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577954074.307080,psf_trial2_00001221.fits,0.000014,-0.004698,0.001701,50.000000,50.000000
1577954075.008840,psf_trial2_00001225.fits,0.252216,0.043064,4.037617,50.000000,50.000000
1577954075.706735,psf_trial2_00001230.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954076.403692,psf_trial2_00001235.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954077.102991,psf_trial2_00001240.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954077.931962,psf_trial2_00001245.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954078.630527,psf_trial2_00001250.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954079.323866,psf_trial2_00001255.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954080.026681,psf_trial2_00001260.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954080.723060,psf_trial2_00001265.fits,0.500194,-0.039091,-4.165881,50.000000,50.000000
1577954081.430374,psf_trial2_00001270.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954082.117393,psf_trial2_00001275.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954082.838785,psf_trial2_00001280.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954083.534387,psf_trial2_00001285.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954084.225287,psf_trial2_00001289.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954084.946775,psf_trial2_00001294.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954085.647176,psf_trial2_00001299.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954086.353296,psf_trial2_00001304.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954087.049055,psf_trial2_00001309.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954087.748306,psf_trial2_00001314.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954088.443142,psf_trial2_00001319.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577954089.141160,psf_trial2_00001324.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577954089.842783,psf_trial2_00001328.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954090.533087,psf_trial2_00001333.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954091.230135,psf_trial2_00001338.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954091.926912,psf_trial2_00001343.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954092.636906,psf_trial2_00001348.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954093.345676,psf_trial2_00001353.fits,0.749977,-0.018729,-0.370742,50.000000,50.000000
1577954094.044848,psf_trial2_00001358.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577954094.740758,psf_trial2_00001362.fits,1.009763,0.080439,3.755760,50.000000,50.000000
1577954095.433196,psf_trial2_00001367.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577954096.131772,psf_trial2_00001372.fits,1.252861,-0.032022,-1.954666,50.000000,50.000000
1577954096.827285,psf_trial2_00001377.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577954097.568402,psf_trial2_00001382.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577954098.273787,psf_trial2_00001386.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577954098.965922,psf_trial2_00001391.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577954099.670807,psf_trial2_00001396.fits,1.493084,-0.040154,-2.865064,50.000000,50.000000
1577954100.368969,psf_trial2_00001401.fits,-1.866869,-0.042789,-0.726281,50.000000,50.000000
1577954101.071487,psf_trial2_00001406.fits,1.763783,0.059362,4.423683,50.000000,50.000000
1577954101.771026,psf_trial2_00001411.fits,-1.866869,-0.042789,-0.726281,50.000000,50.000000
1577954102.468183,psf_trial2_00001416.fits,-1.866869,-0.042789,-0.726281,50.000000,50.000000
1577954103.168415,psf_trial2_00001421.fits,-1.866869,-0.042789,-0.726281,50.000000,50.000000
1577954103.867129,psf_trial2_00001425.fits,-1.866869,-0.042789,-0.726281,50.000000,50.000000
1577954104.567317,psf_trial2_00001430.fits,-1.866869,-0.042789,-0.726281,50.000000,50.000000
1577954105.265913,psf_trial2_00001435.fits,-1.866869,-0.042789,-0.726281,50.000000,50.000000
1577954105.970677,psf_trial2_00001440.fits,-1.866869,-0.042789,-0.726281,50.000000,50.000000
1577954106.669680,psf_trial2_00001445.fits,-1.621176,-0.043421,-2.089269,50.000000,50.000000
1577954107.366703,psf_trial2_00001450.fits,-1.621176,-0.043421,-2.089269,50.000000,50.000000
1577954108.066130,psf_trial2_00001455.fits,-1.621176,-0.043421,-2.089269,50.000000,50.000000
1577954108.763649,psf_trial2_00001460.fits,-1.621176,-0.043421,-2.089269,50.000000,50.000000
1577954109.458046,psf_trial2_00001464.fits,-1.621176,-0.043421,-2.089269,50.000000,50.000000
1577954110.158933,psf_trial2_00001469.fits,-1.621176,-0.043421,-2.089269,50.000000,50.000000
1577954110.852368,psf_trial2_00001474.fits,-1.621176,-0.043421,-2.089269,50.000000,50.000000
1577954111.558531,psf_trial2_00001479.fits,-1.621176,-0.043421,-2.089269,50.000000,50.000000
1577954112.253466,psf_trial2_00001484.fits,-1.621176,-0.043421,-2.089269,50.000000,50.000000
1577954112.946159,psf_trial2_00001489.fits,-1.124011,-0.021970,-2.148915,50.000000,50.000000
1577954113.667178,psf_trial2_00001494.fits,-1.124011,-0.021970,-2.148915,50.000000,50.000000
1577954114.379811,psf_trial2_00001499.fits,-1.124011,-0.021970,-2.148915,50.000000,50.000000
1577954115.080197,psf_trial2_00001503.fits,-1.124011,-0.021970,-2.148915,50.000000,50.000000
1577954115.782604,psf_trial2_00001508.fits,-1.124011,-0.021970,-2.148915,50.000000,50.000000
1577954116.603111,psf_trial2_00001513.fits,-1.124011,-0.021970,-2.148915,50.000000,50.000000
1577954117.306328,psf_trial2_00001518.fits,-1.350329,0.053139,5.051466,50.000000,50.000000
1577954118.003754,psf_trial2_00001523.fits,-1.350329,0.053139,5.051466,50.000000,50.000000
1577954118.703252,psf_trial2_00001528.fits,-1.124011,-0.021970,-2.148915,50.000000,50.000000
1577954119.413707,psf_trial2_00001533.fits,-1.124011,-0.021970,-2.148915,50.000000,50.000000
1577954120.117697,psf_trial2_00001538.fits,-1.124011,-0.021970,-2.148915,50.000000,50.000000
1577954120.825115,psf_trial2_00001543.fits,-0.876992,-0.053715,-3.341700,50.000000,50.000000
1577954121.524259,psf_trial2_00001548.fits,-0.876992,-0.053715,-3.341700,50.000000,50.000000
1577954122.227993,psf_trial2_00001553.fits,-1.124011,-0.021970,-2.148915,50.000000,50.000000
1577954122.925544,psf_trial2_00001558.fits,-1.124011,-0.021970,-2.148915,50.000000,50.000000
1577954123.635375,psf_trial2_00001563.fits,-1.124011,-0.021970,-2.148915,50.000000,50.000000
1577954124.341905,psf_trial2_00001567.fits,-0.876992,-0.053715,-3.341700,50.000000,50.000000
1577954125.053819,psf_trial2_00001572.fits,-0.876992,-0.053715,-3.341700,50.000000,50.000000
1577954125.763741,psf_trial2_00001577.fits,-0.611885,0.061677,4.286782,50.000000,50.000000
1577954126.467371,psf_trial2_00001582.fits,-0.876992,-0.053715,-3.341700,50.000000,50.000000
1577954127.163963,psf_trial2_00001587.fits,-0.876992,-0.053715,-3.341700,50.000000,50.000000
1577954127.868052,psf_trial2_00001592.fits,-0.876992,-0.053715,-3.341700,50.000000,50.000000
1577954128.566601,psf_trial2_00001597.fits,-0.611885,0.061677,4.286782,50.000000,50.000000
1577954129.264672,psf_trial2_00001602.fits,-0.611885,0.061677,4.286782,50.000000,50.000000
1577954129.965447,psf_trial2_00001607.fits,-0.611885,0.061677,4.286782,50.000000,50.000000
1577954130.672632,psf_trial2_00001611.fits,-0.367967,-0.014328,-1.404210,50.000000,50.000000
1577954131.387145,psf_trial2_00001616.fits,-0.367967,-0.014328,-1.404210,50.000000,50.000000
1577954132.110399,psf_trial2_00001621.fits,-0.367967,-0.014328,-1.404210,50.000000,50.000000
1577954132.825398,psf_trial2_00001626.fits,-0.367967,-0.014328,-1.404210,50.000000,50.000000
1577954133.541455,psf_trial2_00001631.fits,-0.611885,0.061677,4.286782,50.000000,50.000000
1577954134.256064,psf_trial2_00001636.fits,-0.611885,0.061677,4.286782,50.000000,50.000000
1577954134.971091,psf_trial2_00001641.fits,-0.611885,0.061677,4.286782,50.000000,50.000000
1577954135.773786,psf_trial2_00001646.fits,-0.367967,-0.014328,-1.404210,50.000000,50.000000
1577954136.480975,psf_trial2_00001652.fits,-0.367967,-0.014328,-1.404210,50.000000,50.000000
1577954137.190134,psf_trial2_00001656.fits,-0.367967,-0.014328,-1.404210,50.000000,50.000000
1577954137.901254,psf_trial2_00001661.fits,0.139582,0.059512,4.494187,50.000000,50.000000
1577954138.624383,psf_trial2_00001666.fits,0.139582,0.059512,4.494187,50.000000,50.000000
