,dummy,med_highFreqPerfect_L,med_highFreqPerfect_R,med_lowFreqPerfect,med_rect,normVec_highFreqPerfect_L_x,normVec_highFreqPerfect_L_y,normVec_highFreqPerfect_L_z,normVec_highFreqPerfect_R_x,normVec_highFreqPerfect_R_y,normVec_highFreqPerfect_R_z,normVec_lowFreqPerfect_x,normVec_lowFreqPerfect_y,normVec_lowFreqPerfect_z,normVec_rect_x,normVec_rect_y,normVec_rect_z,std_highFreqPerfect_L,std_highFreqPerfect_R,std_lowFreqPerfect,std_rect,time
0,0.1,237277.8196838806,237277.8196838807,252662.30061120522,239570.9103255638,-529.2066148516179,-140.54238299639638,565135.7618087014,529.2066148516192,140.5423830009555,-238563.03561150443,1.40565024203676e-09,-1.3163123924186948e-09,804922.121712486,5.458429932006514e-13,-1.4669465642214163e-10,543043.6654912302,122309.55215508553,122309.55215508553,2044471.2405646686,1474532.9728164861,1555722476.281829
