,dummy,med_highFreqPerfect_L,med_highFreqPerfect_R,med_lowFreqPerfect,med_rect,normVec_highFreqPerfect_L_x,normVec_highFreqPerfect_L_y,normVec_highFreqPerfect_L_z,normVec_highFreqPerfect_R_x,normVec_highFreqPerfect_R_y,normVec_highFreqPerfect_R_z,normVec_lowFreqPerfect_x,normVec_lowFreqPerfect_y,normVec_lowFreqPerfect_z,normVec_rect_x,normVec_rect_y,normVec_rect_z,std_highFreqPerfect_L,std_highFreqPerfect_R,std_lowFreqPerfect,std_rect,time
0,0.1,-0.11231043795091983,0.11231043795091974,0.0,0.0,0.0053222893574073,0.06481381268792713,-40.983914713890385,0.005322289357407584,0.06481381268749682,-43.179407740252756,0.0011154115610225918,-0.02072336367345068,11.764771267456844,0.0002853908263920276,-0.01004491655535309,5.855715437376638,0.8009629942523819,0.800962994252382,1.871809519024059,1.5956056925934599,1555722476.281829
