,dummy,med_highFreqPerfect_L,med_highFreqPerfect_R,med_lowFreqPerfect,med_rect,normVec_highFreqPerfect_L_x,normVec_highFreqPerfect_L_y,normVec_highFreqPerfect_L_z,normVec_highFreqPerfect_R_x,normVec_highFreqPerfect_R_y,normVec_highFreqPerfect_R_z,normVec_lowFreqPerfect_x,normVec_lowFreqPerfect_y,normVec_lowFreqPerfect_z,normVec_rect_x,normVec_rect_y,normVec_rect_z,std_highFreqPerfect_L,std_highFreqPerfect_R,std_lowFreqPerfect,std_rect,time
0,0.1,-0.11231043795091983,0.11231043795091974,0.0,0.0,0.0053222893574073,0.06481381268792713,-40.983914713890385,0.005322289357407584,0.06481381268749682,-43.179407740252756,0.0011154115610225918,-0.02072336367345068,11.764771267456844,0.0002853908263920276,-0.01004491655535309,5.855715437376638,0.8009629942523819,0.800962994252382,1.871809519024059,1.5956056925934599,1555722476.281829
1,0.1,-0.07127085834977748,0.07127085834977727,0.0,0.0,-0.00029079989534694383,0.14575515794980642,-86.49474377869689,-0.0002907998953539815,0.1457551579498116,-88.06248588665437,0.0022370523960896158,-0.02356071055699789,12.794194896544958,0.00013270476248220482,-0.010282340803881861,6.089781624839787,1.1765212030070744,1.1765212030070744,1.8444542491138762,1.611246638459728,1555722480.010177
